Generation,Mean Fitness,Best Fitness
1,185.751,115.617
2,170.947,110.254
3,157.225,103.294
4,145.684,95.4966
5,135.667,87.021
6,125.781,79.6052
7,116.828,75.1859
8,108.139,69.2182
9,101.027,65.5748
10,94.4939,61.1212
11,88.7705,57.5741
12,83.0459,54.0435
13,78.2606,51.3894
14,73.8948,49.4287
15,70.0526,47.3446
16,66.3965,45.7057
17,63.1251,44.0204
18,60.2306,43.3801
19,58.0004,41.8862
20,55.9402,40.7839
21,54.0675,40.3521
22,52.3667,39.3712
23,51.112,38.5778
24,49.9436,37.9223
25,48.6073,37.2687
26,47.8099,37.1397
27,46.5104,36.3287
28,45.5569,35.9598
29,45.0708,35.6461
30,44.5625,35.3802
31,43.8308,34.8833
32,43.574,34.647
33,42.7195,34.3147
34,43.0231,34.0237
35,42.6766,33.6907
36,41.9308,33.4711
37,41.3376,32.9207
38,41.2618,32.7205
39,40.5255,32.383
40,40.2059,32.1206
41,39.857,31.7159
42,39.6663,31.7033
43,39.3243,31.4537
44,39.1106,31.2344
45,39.0936,31.0978
46,38.548,30.9354
47,38.1879,30.5751
48,38.0043,30.343
49,37.995,30.2381
50,38.1499,30.0981
