Generation,Mean Fitness,Best Fitness
1,4.48915,45.0501
2,33.6402,57.7971
3,38.4735,60.0256
4,41.0397,58.1677
5,42.3008,63.6241
6,43.2108,61.9769
7,45.3808,68.2068
8,45.7323,61.5038
9,48.3527,65.4942
10,50.5877,72.1731
11,50.9832,71.6881
12,51.4446,73.6976
13,50.7522,70.1637
14,51.8954,77.5511
15,53.2768,72.1091
16,55.7452,81.585
17,57.6238,80.044
18,58.5695,84.5598
19,61.7374,81.0356
20,63.6328,93.6782
21,65.4201,84.4407
22,66.1004,91.6981
23,69.5189,91.6981
24,70.069,82.96
25,72.4871,91.0631
26,74.5479,87.2717
27,73.773,85.1163
28,73.5027,88.1546
29,73.9119,92.0844
30,76.3362,93.6088
31,76.6514,89.6162
32,75.0246,88.9018
33,75.3372,90.5593
34,75.8329,90.8387
35,76.7038,89.6362
36,77.7247,90.9618
37,78.7995,92.0844
38,78.2784,89.6896
39,79.1627,89.6896
40,79.9812,93.626
41,80.4502,94.871
42,80.5583,97.602
43,82.5873,97.602
44,83.9369,98.6077
45,84.0319,97.602
46,85.4334,97.602
47,86.6853,98.0402
48,88.8494,97.3486
49,87.2629,99.0133
50,88.2007,96.3454
