Generation,Mean Fitness,Best Fitness
1,184.397,117.497
2,204.334,123.699
3,206.393,132.364
4,205.638,138.031
5,206.182,133.302
6,206.921,135.123
7,205.781,138.283
8,205.557,137.187
9,207.009,143.475
10,206.195,144.14
11,203.462,141.66
12,206.844,135.174
13,207.787,141.44
14,209.209,149.871
15,210.25,152.111
16,210.24,155.384
17,211.887,155.295
18,210.924,144.056
19,209.105,143.879
20,209.875,149.575
21,210.862,149.194
22,210.401,151.809
23,213.008,159.219
24,211.111,155.129
25,210.695,153.005
26,211.164,150.386
27,211.559,149.672
28,214.331,151.631
29,214.025,160.248
30,214.625,157.745
31,215.256,157.575
32,214.242,159.3
33,211.767,154.89
34,212.199,157.442
35,209.567,157.335
36,209.474,156.997
37,208.142,159.647
38,208.488,162.108
39,208.041,163.927
40,206.812,158.16
41,206.857,159.867
42,206.957,156.104
43,206.809,160.476
44,206.333,162
45,205.428,161.603
46,203.701,162.056
47,203.243,160.546
48,202.754,160.758
49,202.259,162.35
50,203.467,161.373
51,202.965,163.566
52,202.917,164.674
53,202.537,161.037
54,202.669,163.421
55,202.806,163.72
56,202.41,165.622
57,202.416,167.134
58,202.222,168.534
59,202.526,168.155
60,201.67,167.742
61,202.103,166.9
62,201.932,169.535
63,201.544,169.777
64,201.062,167.749
65,201.674,168.786
66,200.968,169.57
67,202.304,171.99
68,202.759,170.957
69,203.297,173.067
70,203.451,172.203
71,203.818,172.343
72,202.575,169.001
73,203.547,172.512
74,203.238,170.893
75,203.188,172.631
76,202.509,169.316
77,202.77,172.012
78,202.802,172.387
79,201.58,170.284
80,201.062,169.451
81,201.488,170.332
82,202.805,170.762
83,201.919,171.483
84,202.082,175.757
85,202.187,176.029
86,201.781,173.65
87,201.165,174.85
88,200.575,177.253
89,200.464,178.317
90,201.124,178.71
91,200.846,178.569
92,200.412,179.401
93,200.367,180.374
94,200.348,180.323
95,200.293,181.033
96,200.388,181.632
97,200.632,181.908
98,201.002,182.008
99,200.98,182.734
100,200.876,184.266
101,200.269,184.217
102,200.632,185.644
103,200.084,184.028
104,199.504,184.653
105,199.401,184.628
106,199.468,185.238
107,199.652,185.673
108,199.951,186.371
109,200.427,185.819
110,199.518,187.135
111,199.24,186.517
112,198.774,186.057
113,199.049,186.674
114,198.23,187.376
115,198.171,187.922
116,197.88,188.726
117,197.766,188.806
118,197.412,189.432
119,196.971,189.495
120,197.393,188.752
121,197.523,188.809
122,197.768,189.485
123,197.998,189.898
124,198.039,189.837
125,197.825,189.831
126,197.703,189.831
127,197.537,189.831
128,197.51,189.831
129,197.36,189.831
130,197.235,189.831
131,197.433,188.736
132,197.306,189.721
133,197.127,188.725
134,197.276,189.72
135,197.505,189.201
136,197.599,189.149
137,198.071,190.239
138,198.077,189.872
139,198.221,190.311
140,198.354,190.311
141,198.708,190.311
142,198.446,189.762
143,198.605,189.707
144,198.928,189.701
145,199.768,189.701
146,199.79,189.701
147,199.204,189.709
148,198.788,189.709
149,198.121,190.228
150,198.766,190.323
151,198.536,190.332
152,198.912,190.333
153,199.3,190.333
154,199.556,190.334
155,199.846,190.334
