Generation,Mean Fitness,Best Fitness
1,5.01442,2.13856
2,4.48396,1.86314
3,4.01698,1.69446
4,3.57864,1.39014
5,3.16792,1.09758
6,2.78456,0.935731
7,2.43136,0.831335
8,2.10946,0.651393
9,1.81116,0.588279
10,1.54859,0.44618
11,1.31425,0.324757
12,1.11315,0.249589
13,0.935215,0.207546
14,0.777093,0.134855
15,0.641437,0.0533781
16,0.525088,0.0142198
17,0.422741,-0.0733213
18,0.333239,-0.112998
19,0.253807,-0.167583
20,0.183135,-0.236532
21,0.115867,-0.268965
22,0.0516516,-0.307168
23,-0.0115066,-0.380635
24,-0.0747415,-0.445789
25,-0.137835,-0.52513
26,-0.198095,-0.572764
27,-0.260658,-0.616359
28,-0.322101,-0.697783
29,-0.382672,-0.784485
30,-0.444759,-0.854163
31,-0.510679,-0.923654
32,-0.576722,-1.02517
33,-0.643753,-1.06684
34,-0.706862,-1.14441
35,-0.775337,-1.18698
36,-0.844636,-1.26668
37,-0.913546,-1.29623
38,-0.981338,-1.37137
39,-1.05068,-1.44383
40,-1.11869,-1.52422
41,-1.18653,-1.5927
42,-1.25209,-1.64821
43,-1.31805,-1.71442
44,-1.38149,-1.81203
45,-1.44582,-1.85576
46,-1.50744,-1.89254
47,-1.57057,-1.9691
48,-1.63511,-2.05199
49,-1.69927,-2.08857
50,-1.76257,-2.13655
