Generation,Mean Fitness,Best Fitness
1,185.951,115.689
2,171.202,108.744
3,157.888,102.518
4,145.949,95.2415
5,135.419,86.5986
6,125.106,80.7224
7,116.773,73.3878
8,108.3,68.8316
9,101.038,63.6422
10,94.0907,59.0127
11,87.8469,56.2308
12,82.5014,53.7209
13,77.2386,50.4264
14,72.6133,47.4273
15,68.7306,45.5691
16,65.0269,44.0709
17,61.6288,42.8891
18,58.9659,41.5745
19,56.4853,40.6794
20,54.4569,39.8827
21,52.802,39.0006
22,51.2213,38.3124
23,49.6648,37.4461
24,48.5578,36.761
25,47.0588,36.32
26,46.6121,35.7327
27,45.483,35.11
28,44.8733,34.663
29,44.0328,34.2697
30,43.3717,34.0672
31,42.9455,33.4892
32,42.1584,33.1712
33,41.6205,32.8519
34,40.8957,32.341
35,40.3868,32.0358
36,40.0615,31.7496
37,39.8829,31.5968
38,39.4322,31.3364
39,39.1104,30.9382
40,38.8766,30.6007
41,38.3771,30.4017
42,38.4385,30.1783
43,38.1202,29.9054
44,37.7408,29.5168
45,37.3615,29.4221
46,37.0332,29.1361
47,36.7769,28.8215
48,36.4976,28.7329
49,36.165,28.4274
50,36.0875,28.364
