Generation,Mean Fitness,Best Fitness
1,25.0195,20.3825
2,23.6849,19.3194
3,22.4732,18.285
4,21.2636,17.0315
5,19.979,15.8922
6,18.7527,14.6853
7,17.4837,13.2934
8,16.2917,12.1382
9,15.0914,10.8565
10,13.9094,9.53337
11,12.7096,8.39819
12,11.5367,7.20215
13,10.2846,6.05399
14,9.15438,4.76086
15,8.03221,3.62369
16,6.81214,2.4474
17,5.65015,1.30629
18,4.4593,0.00798941
19,3.27933,-1.29998
20,2.08786,-2.35074
21,0.853588,-3.71687
22,-0.350821,-4.89044
23,-1.59442,-6.28791
24,-2.88233,-7.30589
25,-4.10601,-8.59265
26,-5.31055,-9.95962
27,-6.55871,-11.3632
28,-7.76272,-12.4569
29,-9.00374,-13.6567
30,-10.1533,-14.6588
31,-11.3251,-15.9644
32,-12.5736,-17.2328
33,-13.7519,-18.5003
34,-14.9647,-19.6966
35,-16.1985,-20.7825
36,-17.3947,-21.9264
37,-18.588,-23.1282
38,-19.8069,-24.3427
39,-20.9668,-25.4964
40,-22.1099,-26.6044
41,-23.2518,-27.806
42,-24.4377,-28.9387
43,-25.5665,-30.1485
44,-26.78,-31.2152
45,-27.9479,-32.4488
46,-29.1022,-33.6106
47,-30.2494,-34.834
48,-31.4093,-35.977
49,-32.553,-37.0125
50,-33.7015,-38.1875
