Generation,Mean Fitness,Best Fitness
1,184.85,112.508
2,189.395,104.564
3,180.26,94.7903
4,168.006,88.1369
5,152.925,81.2773
6,139.322,75.849
7,126.256,69.257
8,114.816,64.9712
9,105.214,60.6598
10,95.2699,53.9132
11,87.4518,49.7276
12,79.9983,46.8488
13,73.099,42.8989
14,67.414,39.0694
15,61.8812,36.5134
16,57.0851,33.8736
17,52.8774,31.3225
18,48.9143,29.6417
19,45.3928,27.7697
20,42.4317,26.4703
21,39.8497,25.0845
22,37.4833,24.3945
23,35.1808,23.2231
24,33.3877,22.2884
25,31.8946,21.6601
26,30.397,20.9258
27,29.2618,20.6089
28,28.1416,20.1283
29,27.2169,19.657
30,26.4533,19.0921
31,25.8337,18.8017
32,24.9436,18.4779
33,24.1245,18.1214
34,23.7514,17.8901
35,23.0115,17.5609
36,22.5309,17.4247
37,22.242,17.1985
38,21.7501,16.9514
39,21.2609,16.7713
40,21.0634,16.566
41,20.7026,16.479
42,20.4685,16.2949
43,20.334,16.1371
44,20.0168,16.028
45,19.8948,15.895
46,19.811,15.797
47,19.5733,15.7382
48,19.4633,15.6511
49,19.385,15.6057
50,19.3225,15.4897
