Generation,Mean Fitness,Best Fitness
1,2.52495,3.56224
2,2.69609,3.47697
3,2.95271,3.68969
4,2.84797,3.61983
5,2.77848,3.5887
6,2.69221,2.93127
7,2.68149,3.44584
8,2.96575,3.47697
9,2.76434,3.44584
10,2.6555,3.44584
11,2.64577,2.96463
12,2.7727,3.07092
13,2.85336,3.07092
14,2.83807,3.07092
15,2.82492,3.07092
16,2.87782,3.07092
17,2.99318,3.07092
18,3.07092,3.07092
19,3.07092,3.07092
20,3.07092,3.07092
21,3.07092,3.07092
22,3.07092,3.07092
23,3.07092,3.07092
24,3.07092,3.07092
25,3.07092,3.07092
26,3.07092,3.07092
27,3.07092,3.07092
28,3.07092,3.07092
29,3.07092,3.07092
30,3.07092,3.07092
31,3.07092,3.07092
32,3.07092,3.07092
33,3.07092,3.07092
34,3.07092,3.07092
35,3.07092,3.07092
36,3.07092,3.07092
37,3.07092,3.07092
38,3.07092,3.07092
39,3.07092,3.07092
40,3.07092,3.07092
41,3.07092,3.07092
42,3.07092,3.07092
43,3.07092,3.07092
44,3.07092,3.07092
45,3.07092,3.07092
46,3.07092,3.07092
47,3.07092,3.07092
48,3.07092,3.07092
49,3.07092,3.07092
50,3.07092,3.07092
