Generation,Mean Fitness,Best Fitness
1,-1.53593,49.409
2,-5.26133e+09,36.3808
3,-5.36871e+09,0
4,-5.36871e+09,0
5,-5.36871e+09,0
6,-5.36871e+09,0
7,-5.36871e+09,0
8,-5.36871e+09,0
9,-5.36871e+09,0
10,-5.36871e+09,0
11,-5.36871e+09,0
12,-5.36871e+09,0
13,-5.36871e+09,0
14,-5.36871e+09,0
15,-5.36871e+09,0
16,-5.36871e+09,0
17,-5.36871e+09,0
18,-5.36871e+09,0
19,-5.36871e+09,0
20,-5.36871e+09,0
21,-5.36871e+09,0
22,-5.36871e+09,0
23,-5.36871e+09,0
24,-5.36871e+09,0
25,-5.36871e+09,0
26,-5.36871e+09,0
27,-5.36871e+09,0
28,-5.36871e+09,0
29,-5.36871e+09,0
30,-5.36871e+09,0
31,-5.36871e+09,0
32,-5.36871e+09,0
33,-5.36871e+09,0
34,-5.36871e+09,0
35,-5.36871e+09,0
36,-5.36871e+09,0
37,-5.36871e+09,0
38,-5.36871e+09,0
39,-5.36871e+09,0
40,-5.36871e+09,0
41,-5.36871e+09,0
42,-5.36871e+09,0
43,-5.36871e+09,0
44,-5.36871e+09,0
45,-5.36871e+09,0
46,-5.36871e+09,0
47,-5.36871e+09,0
48,-5.36871e+09,0
49,-5.36871e+09,0
50,-5.36871e+09,0
