Generation,Mean Fitness,Best Fitness
1,185.45,114.253
2,168.379,107.03
3,153.567,99.6341
4,139.904,91.6241
5,128.441,83.3215
6,117.511,77.0919
7,108.413,72.1371
8,99.5963,66.7579
9,92.1573,62.2922
10,85.4201,57.3991
11,79.2274,54.896
12,73.7274,51.6893
13,69.092,48.7838
14,64.3471,46.7908
15,60.4007,44.8588
16,56.9537,42.9942
17,54.1511,41.836
18,51.6407,40.362
19,49.202,39.499
20,47.6421,38.5447
21,46.0127,37.8329
22,44.8079,37.3783
23,43.4627,36.8071
24,42.2679,36.2991
25,41.3946,35.9301
26,40.7534,35.0409
27,39.9904,34.7895
28,39.3212,34.4369
29,39.065,33.9088
30,38.3918,33.5269
31,37.811,33.1613
32,37.3202,32.8311
33,36.9964,32.6763
34,36.337,32.1969
35,35.9536,31.9946
36,35.8423,31.5917
37,35.5346,31.0044
38,35.208,30.6067
39,34.6939,30.5288
40,34.3299,30.1023
41,34.1172,29.9431
42,33.7608,29.5703
43,33.3014,29.2314
44,33.0231,29.0626
45,32.7817,28.7114
46,32.4433,28.4705
47,32.4103,28.1304
48,31.9616,27.8886
49,31.5552,27.5297
50,31.2851,27.3547
