Generation,Mean Fitness,Best Fitness
1,1.21953,49.2968
2,14.5355,50.5728
3,24.0307,63.0816
4,31.4389,68.7931
5,36.6621,65.6189
6,42.0341,67.0827
7,46.7694,70.479
8,50.72,70.479
9,55.8921,70.479
10,61.0683,83.826
11,65.5403,90.6525
12,73.3994,97.3352
13,79.059,107.355
14,84.3478,102.803
15,88.2073,120.343
16,94.7026,113.517
17,97.3734,120.006
18,100.72,121.974
19,105.277,122.897
20,107.064,127.066
21,109.72,124.129
22,112.141,130.956
23,118.444,131.945
24,123.716,131.015
25,126.853,137.08
26,129.055,136.985
27,131.424,139.176
28,133.653,143.589
29,135.976,143.589
30,137.757,143.589
31,139.38,144.05
32,140.788,144.05
33,141.678,144.05
34,142.532,144.05
35,143.025,144.05
36,143.607,144.05
37,144.041,144.05
38,144.05,144.05
39,144.05,144.05
40,144.051,144.125
41,144.053,144.125
42,144.056,144.125
43,144.065,144.125
44,144.072,144.125
45,144.088,144.125
46,144.106,144.125
47,144.119,144.125
48,144.125,144.125
49,144.125,144.125
50,144.125,144.125
