Generation,Mean Fitness,Best Fitness
1,-1.61739,-2.97525
2,-1.8003,-3.17283
3,-1.98184,-3.52668
4,-2.15752,-3.81322
5,-2.33881,-4.03835
6,-2.52673,-4.32766
7,-2.72343,-4.69151
8,-2.9167,-4.94869
9,-3.14028,-5.27985
10,-3.34252,-5.57996
11,-3.5748,-5.89286
12,-3.80401,-6.09987
13,-4.04787,-6.38824
14,-4.26904,-6.59134
15,-4.45839,-6.78384
16,-4.67491,-6.92412
17,-4.90416,-7.13753
18,-5.07562,-7.28561
19,-5.29496,-7.39168
20,-5.45494,-7.52134
21,-5.66495,-7.64658
22,-5.84588,-7.76221
23,-5.96887,-7.85018
24,-6.14416,-7.90816
25,-6.33761,-7.99292
26,-6.41962,-8.01214
27,-6.49818,-8.08835
28,-6.57557,-8.15055
29,-6.64374,-8.19958
30,-6.75946,-8.21881
31,-6.78679,-8.25441
32,-6.85459,-8.29525
33,-6.90677,-8.34443
34,-6.97301,-8.37481
35,-6.94393,-8.4163
36,-6.99785,-8.45591
37,-7.08371,-8.48806
38,-7.07844,-8.52829
39,-7.09673,-8.53887
40,-7.08914,-8.57331
41,-7.19905,-8.61528
42,-7.28471,-8.64531
43,-7.30175,-8.66161
44,-7.27847,-8.69339
45,-7.32712,-8.71742
46,-7.3402,-8.74204
47,-7.31582,-8.7636
48,-7.36136,-8.79816
49,-7.41807,-8.83368
50,-7.48425,-8.85709
51,-7.53766,-8.8788
52,-7.5565,-8.90487
53,-7.56023,-8.93404
54,-7.51243,-8.95552
55,-7.57567,-8.98653
56,-7.63359,-9.00657
57,-7.63441,-9.03601
58,-7.63551,-9.04872
59,-7.63044,-9.06341
60,-7.6887,-9.0829
61,-7.67986,-9.10389
62,-7.7423,-9.12284
63,-7.7828,-9.1479
64,-7.77727,-9.17024
65,-7.77524,-9.18939
66,-7.84392,-9.20123
67,-7.83304,-9.22135
68,-7.82573,-9.25031
69,-7.81029,-9.26761
70,-7.79845,-9.27952
71,-7.81479,-9.30445
72,-7.81218,-9.32135
73,-7.85116,-9.32841
74,-7.85072,-9.34302
75,-7.93395,-9.37151
76,-7.92833,-9.37696
77,-7.97757,-9.39248
78,-7.93413,-9.40608
79,-7.91853,-9.42206
80,-7.96274,-9.44562
81,-8.01418,-9.46024
82,-8.04363,-9.47484
83,-8.0631,-9.48693
84,-8.08633,-9.5019
85,-8.00978,-9.5303
86,-8.06421,-9.54412
87,-8.10712,-9.57441
88,-8.10673,-9.58577
89,-8.10171,-9.60107
90,-8.1222,-9.63584
91,-8.07978,-9.65192
92,-8.10444,-9.66059
93,-8.12614,-9.68149
94,-8.19119,-9.70078
95,-8.15278,-9.72228
96,-8.16078,-9.73002
97,-8.21278,-9.75261
98,-8.24935,-9.76222
99,-8.31505,-9.78069
100,-8.2699,-9.79446
101,-8.30311,-9.81993
102,-8.32675,-9.83592
103,-8.32228,-9.84097
104,-8.32633,-9.85774
105,-8.34447,-9.87753
106,-8.35623,-9.89731
107,-8.39772,-9.91921
108,-8.34641,-9.94061
109,-8.28991,-9.96157
110,-8.43142,-9.98092
111,-8.41651,-9.99861
112,-8.42058,-10.0061
113,-8.43693,-10.0118
114,-8.41072,-10.0274
115,-8.40123,-10.0381
116,-8.45957,-10.0606
117,-8.49752,-10.0776
118,-8.54512,-10.0892
119,-8.60027,-10.1041
120,-8.5521,-10.1277
121,-8.53215,-10.1408
122,-8.57365,-10.1492
123,-8.55401,-10.1654
124,-8.52047,-10.1896
125,-8.62107,-10.1967
126,-8.56349,-10.2139
127,-8.60691,-10.2255
128,-8.61424,-10.2397
129,-8.63767,-10.2511
130,-8.6586,-10.2706
131,-8.69176,-10.2869
132,-8.661,-10.303
133,-8.62325,-10.3089
134,-8.68944,-10.3191
135,-8.68053,-10.3341
136,-8.68043,-10.3477
137,-8.70831,-10.3522
138,-8.81721,-10.3679
139,-8.78734,-10.3856
140,-8.8259,-10.3986
141,-8.74274,-10.4035
142,-8.75599,-10.4193
143,-8.74754,-10.4366
144,-8.77311,-10.45
145,-8.76469,-10.4604
146,-8.84869,-10.4697
147,-8.77859,-10.4848
148,-8.87644,-10.4991
149,-8.8719,-10.5083
150,-8.84717,-10.5408
151,-8.88808,-10.5391
152,-8.89166,-10.5544
153,-8.84404,-10.5684
154,-8.89581,-10.5795
155,-8.90519,-10.5961
156,-8.856,-10.6031
157,-8.93476,-10.6215
158,-8.8902,-10.6332
159,-8.88918,-10.6418
160,-8.88792,-10.6558
161,-8.91822,-10.6702
162,-8.99645,-10.6804
163,-8.96269,-10.6934
164,-8.97864,-10.7051
165,-8.93688,-10.7213
166,-8.99061,-10.7321
167,-9.00926,-10.7466
168,-8.94487,-10.7536
169,-8.97055,-10.7639
170,-9.06094,-10.7809
171,-9.01462,-10.7931
172,-9.00883,-10.8045
173,-9.02051,-10.811
174,-9.17631,-10.8209
175,-9.19765,-10.8307
176,-9.15487,-10.8366
177,-9.19958,-10.8466
178,-9.09016,-10.8514
179,-9.16419,-10.8591
180,-9.05999,-10.8732
181,-9.19042,-10.8847
182,-9.16896,-10.8927
183,-9.15688,-10.9046
184,-9.18721,-10.9147
185,-9.22943,-10.9241
186,-9.19808,-10.9275
187,-9.20684,-10.9352
188,-9.30812,-10.9501
189,-9.22842,-10.9553
190,-9.22193,-10.9656
191,-9.17611,-10.9751
192,-9.17228,-10.9928
193,-9.18297,-11.0015
194,-9.22626,-11.0108
195,-9.22375,-11.028
196,-9.18479,-11.0321
197,-9.20204,-11.0367
198,-9.21095,-11.0394
199,-9.18874,-11.0461
200,-9.16019,-11.0512
201,-9.1979,-11.0611
202,-9.22454,-11.0736
203,-9.20118,-11.0805
204,-9.3487,-11.0899
205,-9.33219,-11.0934
206,-9.31793,-11.1046
207,-9.30044,-11.1163
208,-9.32539,-11.126
209,-9.39783,-11.1296
210,-9.32867,-11.1395
211,-9.33498,-11.1477
212,-9.29022,-11.1593
213,-9.32781,-11.1612
214,-9.35567,-11.1633
215,-9.35414,-11.1716
216,-9.41994,-11.1779
217,-9.34821,-11.1867
218,-9.36089,-11.19
219,-9.3816,-11.1987
220,-9.41869,-11.204
221,-9.41769,-11.2079
222,-9.39775,-11.2146
223,-9.37264,-11.221
224,-9.44168,-11.2266
225,-9.38502,-11.2335
226,-9.34574,-11.2416
227,-9.48712,-11.2523
228,-9.41941,-11.2558
229,-9.52025,-11.2613
230,-9.48425,-11.2639
231,-9.52558,-11.2743
232,-9.55948,-11.28
233,-9.48299,-11.2863
234,-9.37198,-11.2887
235,-9.36353,-11.2972
236,-9.39103,-11.2971
237,-9.37867,-11.2979
238,-9.49446,-11.3062
239,-9.53264,-11.3081
240,-9.49773,-11.3119
241,-9.55464,-11.3175
242,-9.55567,-11.3238
243,-9.56221,-11.3277
244,-9.55354,-11.3325
245,-9.57677,-11.3389
246,-9.55135,-11.3461
247,-9.51128,-11.3548
248,-9.5581,-11.356
249,-9.54391,-11.3605
250,-9.51717,-11.361
251,-9.5347,-11.3687
252,-9.59252,-11.3735
253,-9.60984,-11.3833
254,-9.59346,-11.3891
255,-9.55172,-11.394
256,-9.55604,-11.4006
257,-9.54407,-11.402
258,-9.62938,-11.4058
259,-9.67336,-11.413
260,-9.52087,-11.4157
261,-9.55124,-11.4204
262,-9.5681,-11.4231
263,-9.59529,-11.4225
264,-9.62931,-11.4251
265,-9.5481,-11.4298
266,-9.52125,-11.4332
267,-9.53955,-11.4374
268,-9.55531,-11.442
269,-9.59333,-11.4448
270,-9.5702,-11.4484
271,-9.5802,-11.4532
272,-9.63214,-11.4557
273,-9.54416,-11.4598
274,-9.54866,-11.4632
275,-9.62109,-11.4662
276,-9.62223,-11.4716
277,-9.69069,-11.472
278,-9.6433,-11.476
279,-9.61112,-11.4789
280,-9.60894,-11.4821
281,-9.61703,-11.4845
282,-9.64429,-11.4862
283,-9.56953,-11.4898
284,-9.60114,-11.4947
285,-9.55956,-11.501
286,-9.56103,-11.5037
287,-9.64194,-11.5057
288,-9.72641,-11.5073
289,-9.62651,-11.5084
290,-9.62931,-11.511
291,-9.71309,-11.5131
292,-9.75809,-11.5197
293,-9.72847,-11.5232
294,-9.79194,-11.5228
295,-9.7213,-11.5243
296,-9.67798,-11.5276
297,-9.71383,-11.5318
298,-9.79496,-11.5349
299,-9.72802,-11.5359
300,-9.74675,-11.5409
301,-9.68101,-11.5459
302,-9.69954,-11.5458
303,-9.67728,-11.5482
304,-9.72264,-11.5506
305,-9.62632,-11.5559
306,-9.64763,-11.5576
307,-9.64808,-11.5587
308,-9.72404,-11.5648
309,-9.706,-11.5653
310,-9.71149,-11.5658
311,-9.72053,-11.5698
312,-9.6395,-11.5712
313,-9.67972,-11.5732
314,-9.70921,-11.5737
315,-9.68552,-11.5769
316,-9.63181,-11.5788
317,-9.7406,-11.5811
318,-9.7619,-11.5826
319,-9.77323,-11.5846
320,-9.79385,-11.588
321,-9.76666,-11.5878
322,-9.79898,-11.59
323,-9.77133,-11.591
324,-9.73884,-11.5943
325,-9.72423,-11.5935
326,-9.76698,-11.5945
327,-9.74802,-11.5964
328,-9.74223,-11.5998
329,-9.71027,-11.601
330,-9.72322,-11.6028
331,-9.76144,-11.6054
332,-9.8006,-11.6084
333,-9.78525,-11.6102
334,-9.77736,-11.6113
335,-9.76379,-11.6138
336,-9.78499,-11.6145
337,-9.79268,-11.6164
338,-9.79711,-11.6176
339,-9.71067,-11.6197
340,-9.71502,-11.6211
341,-9.72623,-11.6213
342,-9.75574,-11.6226
343,-9.72058,-11.6247
344,-9.76869,-11.6254
345,-9.73571,-11.6267
346,-9.8371,-11.6292
347,-9.79139,-11.63
348,-9.81042,-11.6322
349,-9.72251,-11.6364
350,-9.76239,-11.6369
351,-9.80187,-11.6362
352,-9.81435,-11.6368
353,-9.83386,-11.6388
354,-9.82113,-11.641
355,-9.8057,-11.6435
356,-9.73402,-11.6451
357,-9.78987,-11.649
358,-9.86068,-11.6489
359,-9.77093,-11.6493
360,-9.75078,-11.6516
361,-9.7332,-11.6552
362,-9.84106,-11.6574
363,-9.79864,-11.6575
364,-9.7846,-11.6577
365,-9.76239,-11.6581
366,-9.86972,-11.6612
367,-9.90706,-11.6582
368,-9.84872,-11.6584
369,-9.89358,-11.6593
370,-9.89444,-11.6617
371,-9.85793,-11.6633
372,-9.75237,-11.6654
373,-9.66494,-11.6648
374,-9.62243,-11.6654
375,-9.68154,-11.6698
376,-9.65866,-11.6706
377,-9.70096,-11.6708
378,-9.79827,-11.6714
379,-9.7444,-11.6718
380,-9.78649,-11.6746
381,-9.79399,-11.6756
382,-9.81435,-11.6766
383,-9.83079,-11.677
384,-9.81384,-11.6781
385,-9.77631,-11.6784
386,-9.83754,-11.6796
387,-9.93722,-11.6805
388,-9.88806,-11.6816
389,-9.79147,-11.681
390,-9.83046,-11.6824
391,-9.87726,-11.6822
392,-9.81559,-11.6846
393,-9.7678,-11.6855
394,-9.73985,-11.6858
395,-9.76488,-11.6861
396,-9.76028,-11.6894
397,-9.75709,-11.6912
398,-9.73451,-11.6915
399,-9.73907,-11.6919
400,-9.87895,-11.6924
401,-9.79484,-11.6926
402,-9.88146,-11.6927
403,-9.86362,-11.6935
404,-9.88039,-11.6937
405,-9.85528,-11.6949
406,-9.80083,-11.6946
407,-9.87525,-11.6962
408,-9.77962,-11.6968
409,-9.86462,-11.6969
410,-9.85978,-11.6975
411,-9.82775,-11.6978
412,-9.77748,-11.6982
413,-9.78818,-11.6996
414,-9.81167,-11.6994
415,-9.81162,-11.6996
416,-9.79216,-11.7001
417,-9.91959,-11.7004
418,-9.93425,-11.7012
419,-9.84517,-11.7012
420,-9.88138,-11.7018
421,-9.80704,-11.7019
422,-9.80055,-11.7035
423,-9.84618,-11.7031
424,-9.85606,-11.7044
425,-9.80479,-11.7038
426,-9.83258,-11.704
427,-9.76388,-11.7044
428,-9.74143,-11.7076
429,-9.83448,-11.7077
430,-9.81647,-11.7077
431,-9.83114,-11.7077
432,-9.74313,-11.7083
433,-9.78744,-11.7099
434,-9.77122,-11.7086
435,-9.8403,-11.709
436,-9.88541,-11.7099
437,-9.83447,-11.7107
438,-9.86292,-11.7112
439,-9.86547,-11.7123
440,-9.86884,-11.7138
441,-9.78657,-11.7137
442,-9.8251,-11.7138
443,-9.92488,-11.7144
444,-9.87013,-11.7145
445,-9.86356,-11.7153
446,-9.80621,-11.7149
447,-9.82059,-11.7159
448,-9.86941,-11.7165
449,-9.84963,-11.7166
450,-9.8402,-11.7164
451,-9.78604,-11.7176
452,-9.83953,-11.718
453,-9.8871,-11.7178
454,-9.79175,-11.72
455,-9.8313,-11.7201
456,-9.72277,-11.7198
457,-9.66197,-11.7197
458,-9.74223,-11.7207
459,-9.74416,-11.7216
460,-9.86471,-11.7215
461,-9.86624,-11.7236
462,-9.77158,-11.7238
463,-9.86031,-11.7238
464,-9.68661,-11.7243
465,-9.78651,-11.7247
466,-9.76974,-11.727
467,-9.88104,-11.727
468,-9.86158,-11.7255
469,-9.84059,-11.7258
470,-9.76447,-11.7254
471,-9.83662,-11.7286
472,-9.81817,-11.7291
473,-9.78638,-11.7289
474,-9.85345,-11.729
475,-9.87172,-11.7294
