Generation,Mean Fitness,Best Fitness
1,25.0201,inf
2,26.107,inf
3,27.0556,inf
4,27.9385,inf
5,28.7985,inf
6,29.5406,inf
7,30.2524,inf
8,30.932,inf
9,31.5243,inf
10,32.0943,inf
11,32.6411,inf
12,33.1358,inf
13,33.5855,inf
14,33.9934,inf
15,34.3836,inf
16,34.7436,inf
17,35.0892,inf
18,35.4196,inf
19,35.7107,inf
20,35.9794,inf
21,36.2333,inf
22,36.4599,inf
23,36.6662,inf
24,36.8608,inf
25,37.0485,inf
26,37.2227,inf
27,37.3661,inf
28,37.5036,inf
29,37.6226,inf
30,37.7296,inf
31,37.8235,inf
32,37.9106,inf
33,37.9834,inf
34,38.0578,inf
35,38.123,inf
36,38.1797,inf
37,38.2274,inf
38,38.2714,inf
39,38.3082,inf
40,38.3427,inf
41,38.3685,inf
42,38.3923,inf
43,38.4141,inf
44,38.4354,inf
45,38.4536,inf
46,38.4727,inf
47,38.4903,inf
48,38.5113,inf
49,38.5348,inf
50,38.5578,inf
