Generation,Mean Fitness,Best Fitness
1,-1.51882,-1.93832
2,-1.60445,-1.99472
3,-1.68909,-2.07759
4,-1.77085,-2.1486
5,-1.85702,-2.24469
6,-1.94021,-2.3238
7,-2.0254,-2.39716
8,-2.11067,-2.4688
9,-2.19452,-2.56329
10,-2.27639,-2.6293
11,-2.35966,-2.71348
12,-2.44196,-2.76924
13,-2.51769,-2.85208
14,-2.59181,-2.90567
15,-2.66515,-2.97045
16,-2.73888,-3.03053
17,-2.81046,-3.09769
18,-2.87907,-3.15742
19,-2.94434,-3.21988
20,-3.00866,-3.26799
21,-3.07154,-3.31426
22,-3.12938,-3.35406
23,-3.18678,-3.38636
24,-3.23925,-3.42421
25,-3.28721,-3.4502
26,-3.32721,-3.47629
27,-3.36502,-3.50298
28,-3.39866,-3.52021
29,-3.43118,-3.54221
30,-3.4599,-3.55692
31,-3.48574,-3.56424
32,-3.50851,-3.57586
33,-3.52686,-3.58112
34,-3.54227,-3.58995
35,-3.55472,-3.59434
36,-3.56481,-3.59863
37,-3.57294,-3.60111
38,-3.58105,-3.60389
39,-3.58687,-3.60729
40,-3.5922,-3.60747
41,-3.59629,-3.60917
42,-3.59931,-3.61058
43,-3.60207,-3.61143
44,-3.60449,-3.61217
45,-3.6064,-3.61214
46,-3.60793,-3.61297
47,-3.60946,-3.61349
48,-3.61033,-3.61557
49,-3.61084,-3.61606
50,-3.61164,-3.61736
