Generation,Mean Fitness,Best Fitness
1,-1.59194,-2.89392
2,-1.79703,-3.14463
3,-2.03513,-3.34053
4,-2.24784,-3.75173
5,-2.4559,-4.06994
6,-2.72344,-4.51033
7,-3.02343,-4.8128
8,-3.34012,-5.40618
9,-3.66881,-5.62264
10,-4.02705,-6.28216
11,-4.33602,-6.57775
12,-4.64641,-6.69317
13,-5.05632,-6.95712
14,-5.22877,-7.31133
15,-5.68492,-7.53838
16,-5.99296,-7.86484
17,-6.17119,-8.0055
18,-6.47106,-8.01571
19,-6.72289,-8.0758
20,-6.91706,-8.30772
21,-7.25459,-8.51532
22,-7.35306,-8.68266
23,-7.52806,-8.80994
24,-7.66622,-9.10767
25,-7.88869,-9.21921
26,-7.87992,-9.4946
27,-8.0825,-9.53946
28,-8.15837,-9.61641
29,-8.38093,-9.71113
30,-8.51348,-9.71113
31,-8.65554,-9.86933
32,-8.75963,-10.0811
33,-8.86481,-10.0688
34,-8.92708,-10.0753
35,-9.15177,-10.1303
36,-9.18371,-10.1556
37,-9.16406,-10.1556
38,-9.33791,-10.1344
39,-9.3399,-10.1834
40,-9.45957,-10.1834
41,-9.35245,-10.1834
42,-9.40873,-10.1834
43,-9.43227,-10.1939
44,-9.54141,-10.1939
45,-9.48035,-10.1939
46,-9.36882,-10.2379
47,-9.45586,-10.2711
48,-9.55525,-10.3129
49,-9.5825,-10.3129
50,-9.40635,-10.3129
51,-9.58446,-10.3129
52,-9.55119,-10.3365
53,-9.57878,-10.3837
54,-9.61762,-10.4841
55,-9.65401,-10.4916
56,-9.5188,-10.4916
57,-9.82918,-10.4536
58,-9.70479,-10.4536
59,-9.61724,-10.4753
60,-9.63202,-10.4753
61,-9.83592,-10.4773
62,-9.84143,-10.4753
63,-9.95653,-10.4678
64,-9.85466,-10.4678
65,-9.74253,-10.4678
66,-9.86327,-10.4678
67,-9.70482,-10.4937
68,-9.89247,-10.4937
69,-9.91333,-10.4937
70,-9.78047,-10.4937
71,-9.45289,-10.4937
72,-9.70661,-10.5192
73,-9.86903,-10.5638
74,-9.88357,-10.5923
75,-9.77491,-10.5476
76,-9.79261,-10.6969
77,-9.92595,-10.6969
78,-10.0185,-10.6969
79,-9.79139,-10.7079
80,-9.94255,-10.7427
81,-9.91956,-10.7427
82,-9.84738,-10.7427
83,-9.85825,-10.7427
84,-9.78633,-10.7427
85,-9.90413,-10.758
86,-9.94358,-10.758
87,-9.87266,-10.758
88,-9.88166,-10.758
89,-10.0917,-10.758
90,-9.95515,-10.758
91,-10.0716,-10.7601
92,-9.91117,-10.7601
93,-9.96466,-10.7601
94,-10.0418,-10.7881
95,-10.0574,-10.7964
96,-10.1712,-10.8082
97,-9.99444,-10.8082
98,-9.99031,-10.8082
99,-10.0622,-10.8092
100,-9.98523,-10.8092
101,-10.0697,-10.8092
102,-9.87602,-10.838
103,-9.98464,-10.8252
104,-10.1304,-10.8255
105,-10.1977,-10.8252
106,-10.119,-10.9025
107,-10.0737,-10.8426
108,-10.0538,-10.8858
109,-10.0971,-10.8858
110,-10.2677,-10.8939
111,-10.0979,-10.8939
112,-10.031,-10.8939
113,-10.1224,-10.8939
114,-10.0148,-10.8939
115,-10.1867,-10.8939
116,-10.1358,-10.8939
117,-10.0573,-10.8939
118,-10.3357,-10.8939
119,-10.3821,-10.8939
120,-10.1522,-10.8939
121,-10.2945,-10.8939
122,-10.3268,-10.8939
123,-9.97473,-10.8939
124,-10.1293,-10.8939
125,-10.0673,-10.8939
126,-10.0977,-10.8939
127,-10.0893,-10.8939
128,-10.1489,-10.8957
129,-10.1429,-10.8957
130,-10.1555,-10.8957
131,-10.3138,-10.8957
132,-10.3568,-10.8957
133,-10.211,-10.8957
134,-10.2382,-10.8957
135,-10.2875,-10.8957
136,-10.2543,-10.8957
137,-10.1146,-10.8957
138,-10.0681,-10.8987
139,-10.179,-10.9781
140,-10.164,-10.9781
141,-10.0528,-10.9788
142,-10.1366,-11.0103
143,-10.2279,-11.0103
144,-10.3026,-11.0103
145,-10.1043,-11.0152
146,-10.2157,-11.0152
147,-10.3967,-11.0152
148,-10.1658,-11.0152
149,-10.4054,-11.0173
150,-10.093,-11.0173
151,-10.338,-11.0173
152,-10.2938,-11.0173
153,-10.4002,-11.0173
154,-10.3004,-11.0173
155,-10.3624,-11.0404
156,-10.2405,-11.0404
157,-10.2127,-11.0404
158,-10.4259,-11.0414
159,-10.1408,-11.0414
160,-10.3475,-11.0414
161,-10.384,-11.0414
162,-10.2163,-11.0414
163,-10.1784,-11.0414
164,-10.2134,-11.0414
165,-10.4079,-11.0414
166,-10.1655,-11.0414
167,-10.2761,-11.0414
168,-10.3931,-11.0414
169,-10.4423,-11.0414
170,-10.266,-11.0414
171,-10.4538,-11.0638
172,-10.4393,-11.0638
173,-10.3807,-11.0638
174,-10.3544,-11.0664
175,-10.2681,-11.0664
176,-10.3,-11.0664
177,-10.3146,-11.0664
178,-10.3291,-11.0664
179,-10.3791,-11.0712
180,-10.2361,-11.0712
181,-10.205,-11.0712
182,-10.3944,-11.0712
183,-10.3668,-11.077
184,-10.265,-11.0797
185,-10.2531,-11.0797
186,-10.4199,-11.0797
187,-10.3905,-11.0797
188,-10.3854,-11.0797
189,-10.4047,-11.0797
190,-10.4169,-11.0797
191,-10.3809,-11.0797
192,-10.3839,-11.0797
193,-10.3485,-11.0967
194,-10.1696,-11.0956
195,-10.2121,-11.0956
196,-10.3584,-11.0956
197,-10.3266,-11.0956
198,-10.2807,-11.1042
199,-10.2067,-11.1042
200,-10.0224,-11.1042
201,-10.1867,-11.1042
202,-10.1829,-11.1042
203,-10.2863,-11.1072
204,-10.4688,-11.1072
205,-10.373,-11.1138
206,-10.3117,-11.1138
207,-10.5012,-11.1138
208,-10.3389,-11.1327
209,-10.4679,-11.1327
210,-10.5148,-11.1331
211,-10.4024,-11.1331
212,-10.2826,-11.1331
213,-10.3105,-11.1331
214,-10.1487,-11.1331
215,-10.3963,-11.1331
216,-10.2854,-11.1331
217,-10.3927,-11.1331
218,-10.3706,-11.1331
219,-10.4678,-11.1331
220,-10.5394,-11.1331
221,-10.3461,-11.1331
222,-10.3564,-11.1424
223,-10.3584,-11.143
224,-10.3251,-11.143
225,-10.4475,-11.1539
226,-10.5668,-11.1454
227,-10.4662,-11.1454
228,-10.5493,-11.1454
229,-10.5311,-11.1454
230,-10.2668,-11.1454
231,-10.2302,-11.1454
232,-10.3471,-11.1454
233,-10.1796,-11.1454
234,-10.4336,-11.1454
235,-10.4528,-11.1454
236,-10.3475,-11.1454
237,-10.4289,-11.1454
238,-10.3113,-11.147
239,-10.5135,-11.147
240,-10.5383,-11.147
241,-10.5856,-11.147
242,-10.4218,-11.147
243,-10.358,-11.147
244,-10.3541,-11.147
245,-10.4717,-11.147
246,-10.3896,-11.147
247,-10.3341,-11.147
248,-10.3566,-11.147
249,-10.3777,-11.1554
250,-10.3059,-11.1554
251,-10.2495,-11.1554
252,-10.3758,-11.1554
253,-10.4855,-11.1554
254,-10.3838,-11.1554
255,-10.3969,-11.1554
256,-10.601,-11.1554
257,-10.5941,-11.1554
258,-10.4029,-11.1554
259,-10.6282,-11.1645
260,-10.6505,-11.1645
261,-10.4233,-11.1645
262,-10.3826,-11.1554
263,-10.3767,-11.1731
264,-10.5162,-11.1731
265,-10.4214,-11.2006
266,-10.4869,-11.2063
267,-10.4878,-11.2063
268,-10.4563,-11.2063
269,-10.4584,-11.2063
270,-10.4796,-11.2063
271,-10.3931,-11.2063
272,-10.2574,-11.2063
273,-10.335,-11.2063
274,-10.4295,-11.2063
275,-10.4489,-11.2063
276,-10.4484,-11.2148
277,-10.3372,-11.2148
278,-10.2995,-11.2152
279,-10.4366,-11.2152
280,-10.5026,-11.2152
281,-10.6367,-11.2152
282,-10.4971,-11.2152
283,-10.3086,-11.2152
284,-10.4451,-11.2152
285,-10.3887,-11.2152
286,-10.5204,-11.2152
287,-10.5111,-11.2152
288,-10.1981,-11.2152
289,-10.375,-11.2152
290,-10.589,-11.2259
291,-10.3791,-11.2259
292,-10.5275,-11.2259
293,-10.4989,-11.2259
294,-10.5194,-11.2382
295,-10.6029,-11.2382
296,-10.3622,-11.2382
297,-10.312,-11.2382
298,-10.6216,-11.2259
299,-10.4835,-11.2259
300,-10.4057,-11.2259
301,-10.5508,-11.2272
302,-10.5552,-11.2272
303,-10.4705,-11.2272
304,-10.2006,-11.2272
305,-10.3558,-11.2272
306,-10.4592,-11.2406
307,-10.4157,-11.2407
308,-10.2934,-11.2407
309,-10.502,-11.2407
310,-10.64,-11.2443
311,-10.4755,-11.2443
312,-10.4307,-11.2443
313,-10.3851,-11.2443
314,-10.4486,-11.2443
315,-10.54,-11.2443
316,-10.4481,-11.2443
317,-10.3779,-11.255
318,-10.2445,-11.255
319,-10.6327,-11.255
320,-10.39,-11.255
321,-10.4929,-11.255
322,-10.4773,-11.255
323,-10.4744,-11.255
324,-10.3914,-11.255
325,-10.3324,-11.255
326,-10.5683,-11.255
327,-10.4371,-11.255
328,-10.4133,-11.255
329,-10.4541,-11.255
330,-10.4713,-11.255
331,-10.5304,-11.255
332,-10.6277,-11.255
333,-10.2498,-11.255
334,-10.4117,-11.255
335,-10.5646,-11.255
336,-10.3927,-11.255
337,-10.3721,-11.2565
338,-10.5824,-11.2565
339,-10.4956,-11.2565
340,-10.4985,-11.2565
341,-10.4484,-11.2565
342,-10.4426,-11.2565
343,-10.4092,-11.2732
344,-10.5626,-11.2565
345,-10.6422,-11.2565
346,-10.5817,-11.2565
347,-10.4511,-11.2565
348,-10.6532,-11.2619
349,-10.43,-11.2619
350,-10.321,-11.2619
351,-10.5206,-11.2619
352,-10.5286,-11.2619
353,-10.3276,-11.2619
354,-10.5138,-11.2619
355,-10.4599,-11.2619
356,-10.4479,-11.2619
357,-10.6054,-11.2619
358,-10.4664,-11.2619
359,-10.5469,-11.2619
360,-10.5633,-11.2619
361,-10.5927,-11.2619
362,-10.5712,-11.2619
363,-10.5444,-11.2619
364,-10.569,-11.2619
365,-10.4267,-11.2796
366,-10.4816,-11.2796
367,-10.4986,-11.2796
368,-10.5217,-11.2796
369,-10.5047,-11.2796
370,-10.2612,-11.2796
371,-10.3654,-11.2796
372,-10.5228,-11.2827
373,-10.3926,-11.3035
374,-10.5093,-11.3035
375,-10.5922,-11.2827
376,-10.4904,-11.2827
377,-10.353,-11.2827
378,-10.4845,-11.2827
379,-10.5776,-11.2827
380,-10.6541,-11.2827
381,-10.561,-11.2827
382,-10.6574,-11.2827
383,-10.7566,-11.2827
384,-10.6546,-11.2827
385,-10.5313,-11.2827
386,-10.4413,-11.2827
387,-10.4411,-11.2827
388,-10.5269,-11.2827
389,-10.6835,-11.2827
390,-10.6431,-11.2827
391,-10.6956,-11.2827
392,-10.5949,-11.2892
393,-10.5683,-11.2892
394,-10.5675,-11.2892
395,-10.4666,-11.2892
396,-10.3374,-11.2892
397,-10.4128,-11.2892
398,-10.5536,-11.2892
399,-10.4515,-11.2906
400,-10.3743,-11.2892
401,-10.4477,-11.2892
402,-10.4589,-11.2892
403,-10.689,-11.2892
404,-10.6361,-11.2892
405,-10.4638,-11.2892
406,-10.3372,-11.2892
407,-10.485,-11.2892
408,-10.6334,-11.2892
409,-10.5907,-11.3026
410,-10.4988,-11.3026
411,-10.4982,-11.3026
412,-10.4356,-11.3026
413,-10.5973,-11.3026
414,-10.472,-11.3026
415,-10.4509,-11.3026
416,-10.3161,-11.3026
417,-10.604,-11.3026
418,-10.4858,-11.3026
419,-10.4247,-11.3026
420,-10.3756,-11.3026
421,-10.7182,-11.3026
422,-10.6142,-11.3026
423,-10.6461,-11.3026
424,-10.5535,-11.3026
425,-10.5319,-11.3026
426,-10.6196,-11.3341
427,-10.544,-11.3341
428,-10.6252,-11.3341
429,-10.6573,-11.3499
430,-10.6868,-11.3499
