Generation,Mean Fitness,Best Fitness
1,370.727,270.147
2,345.776,259.113
3,323.869,247.019
4,303.884,234.27
5,285.852,222.124
6,269.373,210.958
7,254.052,200.86
8,240.208,191.915
9,227.587,183.639
10,216.001,175.788
11,205.582,168.543
12,195.925,161.852
13,187.28,156.08
14,179.251,150.822
15,171.918,146.559
16,165.394,142.442
17,159.477,138.897
18,154.144,135.923
19,149.36,133.316
20,145.093,130.896
21,141.338,129.104
22,138.043,127.615
23,135.174,126.46
24,132.678,125.301
25,130.597,124.644
26,128.901,123.972
27,127.473,123.517
28,126.315,123.258
29,125.381,123.002
30,124.635,122.817
31,124.057,122.73
32,123.612,122.668
33,123.3,122.614
34,123.077,122.569
35,122.915,122.541
36,122.803,122.504
37,122.722,122.509
38,122.658,122.5
39,122.617,122.489
40,122.588,122.482
41,122.562,122.441
42,122.544,122.429
43,122.524,122.398
44,122.507,122.366
45,122.492,122.343
46,122.474,122.327
47,122.452,122.301
48,122.437,122.285
49,122.412,122.277
50,122.39,122.255
