Generation,Mean Fitness,Best Fitness
1,-1.49954,-1.71348
2,-1.52059,-1.70083
3,-1.53894,-1.70896
4,-1.55569,-1.71664
5,-1.57151,-1.74633
6,-1.58692,-1.75245
7,-1.60163,-1.75802
8,-1.6162,-1.76684
9,-1.63051,-1.77407
10,-1.64485,-1.79148
11,-1.65886,-1.8074
12,-1.67277,-1.82433
13,-1.68673,-1.84153
14,-1.70049,-1.85851
15,-1.71426,-1.88472
16,-1.72821,-1.87572
17,-1.74164,-1.88805
18,-1.7552,-1.91192
19,-1.76928,-1.90334
20,-1.78364,-1.93022
21,-1.79789,-1.92873
22,-1.81205,-1.95546
23,-1.82555,-1.9663
24,-1.83947,-1.9843
25,-1.8532,-1.99239
26,-1.86715,-2.00158
27,-1.88092,-2.01204
28,-1.8949,-2.02423
29,-1.90876,-2.03839
30,-1.92252,-2.05562
31,-1.93623,-2.07417
32,-1.94991,-2.07862
33,-1.96348,-2.09236
34,-1.97742,-2.10429
35,-1.99109,-2.11008
36,-2.00439,-2.1289
37,-2.01812,-2.14141
38,-2.03108,-2.14561
39,-2.0447,-2.16213
40,-2.05791,-2.17158
41,-2.07084,-2.18868
42,-2.08362,-2.1932
43,-2.09665,-2.21166
44,-2.1095,-2.22758
45,-2.12234,-2.23982
46,-2.13488,-2.23967
47,-2.14768,-2.2527
48,-2.16008,-2.25934
49,-2.17248,-2.2779
50,-2.18495,-2.27843
