Generation,Mean Fitness,Best Fitness
1,-1.50989,-1.94389
2,-1.5662,-1.97653
3,-1.61675,-2.00651
4,-1.66496,-2.04897
5,-1.71162,-2.08667
6,-1.75709,-2.12518
7,-1.79998,-2.17497
8,-1.84417,-2.22974
9,-1.88645,-2.26278
10,-1.9292,-2.33552
11,-1.97225,-2.4149
12,-2.01451,-2.40951
13,-2.058,-2.51019
14,-2.1014,-2.53844
15,-2.14393,-2.62017
16,-2.18636,-2.64605
17,-2.22795,-2.71593
18,-2.26881,-2.73029
19,-2.31077,-2.82064
20,-2.35013,-2.86459
21,-2.3904,-2.9119
22,-2.43289,-2.95343
23,-2.47563,-3.01019
24,-2.51816,-3.11018
25,-2.56515,-3.14997
26,-2.6092,-3.224
27,-2.65556,-3.27342
28,-2.70086,-3.30095
29,-2.74825,-3.41349
30,-2.7919,-3.52089
31,-2.83631,-3.59091
32,-2.88232,-3.65545
33,-2.92861,-3.70448
34,-2.97478,-3.72119
35,-3.02234,-3.80342
36,-3.07453,-3.90277
37,-3.12236,-4.01727
38,-3.17002,-4.02171
39,-3.21581,-4.1009
40,-3.26476,-4.16286
41,-3.31189,-4.2422
42,-3.35425,-4.22201
43,-3.40026,-4.36389
44,-3.45085,-4.48246
45,-3.49544,-4.52521
46,-3.5469,-4.56983
47,-3.59558,-4.64113
48,-3.64453,-4.72007
49,-3.69882,-4.84357
50,-3.74527,-4.81904
51,-3.78998,-4.86161
52,-3.84074,-4.93348
53,-3.89087,-5.08393
54,-3.93904,-5.10361
55,-3.98466,-5.15868
56,-4.03041,-5.24249
57,-4.07081,-5.28843
58,-4.10752,-5.37596
59,-4.14486,-5.40595
60,-4.18538,-5.47577
61,-4.22813,-5.56154
62,-4.27652,-5.64382
63,-4.31988,-5.63541
64,-4.36816,-5.67225
65,-4.4053,-5.7359
66,-4.45343,-5.7691
67,-4.49363,-5.82502
68,-4.53839,-5.95712
69,-4.56965,-5.9411
70,-4.60872,-5.96137
71,-4.6435,-5.982
72,-4.68274,-6.07481
73,-4.71369,-6.13995
74,-4.7484,-6.13001
75,-4.79202,-6.17432
76,-4.82215,-6.26658
77,-4.84538,-6.22406
78,-4.87585,-6.31792
79,-4.9076,-6.34596
80,-4.94222,-6.41239
81,-4.97273,-6.39248
82,-5.00434,-6.46044
83,-5.02537,-6.50528
84,-5.05569,-6.53965
85,-5.0828,-6.54519
86,-5.10793,-6.62839
87,-5.13276,-6.64601
88,-5.15848,-6.61745
89,-5.1888,-6.73451
90,-5.21219,-6.736
91,-5.25414,-6.81271
92,-5.28338,-6.79848
93,-5.30369,-6.85681
94,-5.32238,-6.89353
95,-5.33887,-6.89075
96,-5.35962,-6.91144
97,-5.38686,-6.94305
98,-5.40402,-6.99204
99,-5.41695,-7.01529
100,-5.44196,-7.00245
101,-5.46447,-7.06777
102,-5.47662,-7.09791
103,-5.50034,-7.14458
104,-5.52027,-7.14832
105,-5.54995,-7.18899
106,-5.57132,-7.1331
107,-5.599,-7.20734
108,-5.60273,-7.23285
109,-5.62281,-7.20978
110,-5.64079,-7.22486
111,-5.65773,-7.25792
112,-5.67262,-7.26537
113,-5.69184,-7.31262
114,-5.70961,-7.34273
115,-5.72093,-7.34664
116,-5.72863,-7.3866
117,-5.75554,-7.38992
118,-5.79169,-7.45005
119,-5.81029,-7.46769
120,-5.82592,-7.52137
121,-5.8359,-7.51162
122,-5.85423,-7.54378
123,-5.87034,-7.58138
124,-5.87931,-7.56429
125,-5.88805,-7.56023
126,-5.90504,-7.59047
127,-5.9131,-7.59424
128,-5.93034,-7.62282
129,-5.94071,-7.60117
130,-5.96251,-7.66203
131,-5.97006,-7.68181
132,-5.98492,-7.68336
133,-6.00767,-7.69481
134,-6.01985,-7.72401
135,-6.03651,-7.72769
136,-6.04793,-7.73587
137,-6.07387,-7.77771
138,-6.09608,-7.76059
139,-6.10284,-7.78709
140,-6.10889,-7.83112
141,-6.12553,-7.83719
142,-6.12837,-7.81006
143,-6.14987,-7.85415
144,-6.16084,-7.90163
145,-6.17735,-7.88294
146,-6.19243,-7.91753
147,-6.21059,-7.93589
148,-6.21548,-7.94271
149,-6.23061,-7.92139
150,-6.24195,-7.94736
151,-6.25428,-7.95945
152,-6.27426,-7.97283
153,-6.29161,-8.00657
154,-6.30789,-8.0208
155,-6.31671,-8.03205
156,-6.3288,-8.00959
157,-6.32513,-8.06395
158,-6.33324,-8.08507
159,-6.33788,-8.04843
160,-6.35587,-8.07874
161,-6.36675,-8.11598
162,-6.39,-8.12487
163,-6.39132,-8.1018
164,-6.40053,-8.14736
165,-6.41304,-8.15683
166,-6.4114,-8.15162
167,-6.43686,-8.17051
168,-6.45503,-8.2017
169,-6.44972,-8.15594
170,-6.4681,-8.18255
171,-6.48383,-8.15628
172,-6.48612,-8.18905
173,-6.49254,-8.18638
174,-6.50539,-8.20089
175,-6.52625,-8.22608
176,-6.52192,-8.23474
177,-6.53405,-8.22011
178,-6.52894,-8.21518
179,-6.54314,-8.21253
180,-6.5604,-8.22193
181,-6.57141,-8.25307
182,-6.57258,-8.24541
183,-6.58412,-8.24654
184,-6.58141,-8.26705
185,-6.5963,-8.278
186,-6.62465,-8.27577
187,-6.62829,-8.29217
188,-6.63514,-8.28638
189,-6.6323,-8.28712
190,-6.63743,-8.29281
191,-6.66193,-8.29267
192,-6.66039,-8.31205
193,-6.65801,-8.31197
194,-6.66522,-8.3303
195,-6.67023,-8.34149
196,-6.67556,-8.34644
197,-6.65716,-8.35809
198,-6.66029,-8.36394
199,-6.66937,-8.34458
200,-6.67745,-8.36374
201,-6.6842,-8.38483
202,-6.68885,-8.37774
203,-6.69002,-8.39333
204,-6.69682,-8.39286
205,-6.70973,-8.39573
206,-6.70811,-8.39655
207,-6.72043,-8.39641
208,-6.74011,-8.40052
209,-6.739,-8.41532
210,-6.73906,-8.41946
211,-6.73978,-8.42089
212,-6.74681,-8.42595
213,-6.7518,-8.4174
214,-6.75123,-8.42795
215,-6.75838,-8.44867
216,-6.75266,-8.43923
217,-6.74663,-8.43704
218,-6.74275,-8.46153
219,-6.74242,-8.4437
220,-6.74917,-8.4322
221,-6.74854,-8.44423
222,-6.74825,-8.45285
223,-6.75645,-8.45688
224,-6.75562,-8.45754
225,-6.7603,-8.46257
226,-6.76802,-8.4739
227,-6.78166,-8.47316
228,-6.79751,-8.46683
229,-6.81957,-8.47481
230,-6.83134,-8.47201
231,-6.82375,-8.48125
232,-6.83429,-8.48368
233,-6.83397,-8.48749
234,-6.83489,-8.50255
235,-6.83039,-8.50366
236,-6.82671,-8.50242
237,-6.82679,-8.49933
238,-6.84261,-8.49731
239,-6.8427,-8.50862
240,-6.8479,-8.50879
241,-6.85191,-8.51956
242,-6.86435,-8.52585
243,-6.86469,-8.52431
244,-6.8635,-8.52367
245,-6.87151,-8.52506
246,-6.87619,-8.5275
247,-6.86705,-8.52896
248,-6.85585,-8.53268
249,-6.8609,-8.52777
250,-6.86909,-8.53083
251,-6.86627,-8.54098
252,-6.88652,-8.53665
253,-6.89201,-8.53898
254,-6.88221,-8.53809
255,-6.87659,-8.55009
256,-6.88346,-8.54479
257,-6.88198,-8.54934
258,-6.88654,-8.55012
259,-6.90445,-8.56047
260,-6.90641,-8.56445
261,-6.91152,-8.56211
262,-6.91057,-8.56811
263,-6.91814,-8.56663
264,-6.90934,-8.57764
265,-6.90624,-8.56387
266,-6.90908,-8.5792
267,-6.87753,-8.57221
268,-6.88896,-8.57923
269,-6.89383,-8.57926
270,-6.89621,-8.57873
271,-6.91151,-8.57898
272,-6.91082,-8.57883
273,-6.92376,-8.58825
274,-6.93254,-8.58387
275,-6.93042,-8.58622
276,-6.93478,-8.59113
277,-6.95032,-8.58887
278,-6.94933,-8.58927
279,-6.94941,-8.59011
280,-6.93763,-8.5981
281,-6.94852,-8.59791
