Generation,Mean Fitness,Best Fitness
1,-1.66474,-1.46544
2,-1.40839,-1.03786
3,-1.25821,-1.36432
4,-1.11896,-1.08848
5,-1.03213,-0.766474
6,-0.971106,-0.71576
7,-0.913375,-0.925336
8,-0.855954,-0.935321
9,-0.805686,-0.778648
10,-0.746839,-0.658643
11,-0.678254,-0.75013
12,-0.636366,-0.634062
13,-0.604545,-0.641717
14,-0.570067,-0.553002
15,-0.554827,-0.566612
16,-0.531012,-0.569468
17,-0.513326,-0.475308
18,-0.501878,-0.539554
19,-0.485572,-0.60093
20,-0.484088,-0.449829
21,-0.475148,-0.459346
22,-0.464651,-0.449829
23,-0.463841,-0.459346
24,-0.457356,-0.449829
25,-0.455967,-0.557644
26,-0.453129,-0.449829
27,-0.452572,-0.449829
28,-0.444848,-0.449829
29,-0.441795,-0.449829
30,-0.44485,-0.436997
31,-0.436118,-0.4263
32,-0.437405,-0.4263
33,-0.434188,-0.4263
34,-0.437385,-0.4263
35,-0.429126,-0.410522
36,-0.425109,-0.410522
37,-0.423068,-0.409812
38,-0.424213,-0.412922
39,-0.416946,-0.40724
40,-0.41337,-0.486337
41,-0.415441,-0.403703
42,-0.418164,-0.40724
43,-0.415389,-0.403703
44,-0.413639,-0.403979
45,-0.417825,-0.403703
46,-0.407013,-0.403703
47,-0.412656,-0.403703
48,-0.411063,-0.403703
49,-0.415321,-0.403703
50,-0.409737,-0.403703
