Generation,Mean Fitness,Best Fitness
1,24.7157,29.6482
2,25.8627,29.2265
3,27.1632,30.6829
4,27.5472,30.1984
5,28.4385,32.2131
6,28.7795,32.4067
7,29.3189,31.7818
8,30.0782,32.7341
9,31.0101,33.9382
10,31.7682,33.9544
11,32.3611,33.9382
12,32.9639,34.8983
13,33.4511,35.015
14,33.8759,35.5624
15,34.2711,35.7741
16,34.7306,35.9614
17,35.0458,36.2798
18,35.3717,36.2798
19,35.63,36.5102
20,35.8217,36.7074
21,35.9905,36.785
22,36.2549,36.9291
23,36.4636,37.1296
24,36.6616,37.4126
25,36.8632,37.6178
26,37.0021,38.0273
27,37.1961,38.0031
28,37.3671,38.0059
29,37.4956,38.1885
30,37.6724,38.4509
31,37.8584,38.6063
32,38.0091,38.6648
33,38.1335,38.6238
34,38.2814,38.675
35,38.4378,38.9268
36,38.5706,39.0515
37,38.6681,39.1668
38,38.8419,39.3821
39,38.9992,39.4057
40,39.1741,39.5699
41,39.2978,39.5699
42,39.3397,39.6454
43,39.3965,39.973
44,39.4832,39.973
45,39.5373,39.973
46,39.5591,39.973
47,39.6993,39.973
48,39.8052,40.0631
49,39.9289,40.0631
50,39.9614,40.0631
51,39.9725,40.0631
52,40.039,40.6453
53,40.1212,40.6453
54,40.1775,40.6453
55,40.3626,40.7712
56,40.4329,40.7712
57,40.5739,40.7712
58,40.6343,40.761
59,40.5769,40.761
60,40.6415,40.8116
61,40.664,40.8195
62,40.7502,40.8195
63,40.7618,40.9811
64,40.7622,40.9811
65,40.8218,41.1181
66,40.8212,41.1181
67,40.8474,41.1181
68,40.8499,41.1687
69,40.8508,41.241
70,40.9038,41.2797
71,40.9778,41.3561
72,41.0638,41.4407
73,41.1989,41.6667
74,41.2752,41.6667
75,41.3981,41.863
76,41.4945,41.9645
77,41.6326,42.2233
78,41.7498,42.4262
79,41.8648,42.2233
80,41.9144,42.7213
81,42.04,42.7213
82,42.3114,42.8461
83,42.4925,42.7976
84,42.6476,42.8122
85,42.7375,42.8461
86,42.7558,42.8461
87,42.8051,42.927
88,42.8262,42.927
89,42.8214,43.0034
90,42.8387,43.2406
91,42.8628,43.2406
92,42.935,43.4628
93,43.0256,43.4628
94,43.0895,43.513
95,43.2887,43.513
96,43.3925,43.7417
97,43.4694,43.8066
98,43.5242,43.8066
99,43.5435,43.8066
100,43.6106,43.9664
101,43.6904,43.9664
102,43.7611,43.9664
103,43.8056,43.9664
104,43.834,44.0141
105,43.9007,44.0912
106,43.949,44.0954
107,43.9771,44.0954
108,43.9232,44.0954
109,43.9828,44.0954
110,44.0056,44.2784
111,44.0662,44.2784
112,44.1021,44.321
113,44.118,44.321
114,44.1588,44.321
115,44.1645,44.3497
116,44.22,44.3497
117,44.2434,44.3723
118,44.2946,44.5546
119,44.3306,44.5546
120,44.3517,44.5582
121,44.3562,44.5832
122,44.3752,44.5832
123,44.4166,44.6059
124,44.4624,44.6346
125,44.502,44.7631
126,44.5501,44.7631
127,44.5908,44.7918
128,44.6053,44.7918
129,44.6543,44.8431
130,44.6902,44.8431
131,44.7553,44.8431
132,44.7719,44.8431
133,44.8076,44.8431
134,44.7465,44.8431
135,44.8307,44.8431
136,44.8391,44.8431
137,44.8547,45.4511
138,44.8546,45.4511
139,44.9016,45.4511
140,44.9917,45.4511
141,45.032,45.4511
142,45.1245,45.4692
143,45.3389,45.4692
144,45.4133,45.4692
145,45.4533,45.4947
146,45.4596,45.4947
147,45.466,45.4947
148,45.4535,45.5128
149,45.4758,45.5293
150,45.4827,45.5293
151,45.4978,45.5525
152,45.5144,45.5789
153,45.5238,45.569
154,45.5314,45.5789
155,45.5183,45.5868
156,45.549,45.5868
157,45.5573,45.6186
158,45.5672,45.6186
159,45.5628,45.723
160,45.585,45.6198
161,45.593,45.6363
162,45.5969,45.6363
163,45.6068,45.6488
164,45.6277,45.71
165,45.6349,45.6488
166,45.6443,45.8335
167,45.6633,45.8335
168,45.6733,45.8335
169,45.6808,45.8865
170,45.7225,45.8865
171,45.7711,45.8865
172,45.8198,45.8865
173,45.8441,45.8865
174,45.8568,45.8865
175,45.8504,45.8865
176,45.8535,45.8865
177,45.8879,46.0111
178,45.889,46.0111
179,45.8781,46.0641
180,45.8931,46.0641
181,45.9276,46.0641
182,45.9896,46.0641
183,46.0368,46.0641
184,46.0668,46.3051
185,46.0786,46.3051
186,46.093,46.3051
187,46.1222,46.3051
188,46.1428,46.3453
189,46.2218,46.3453
190,46.2556,46.6919
191,46.2809,46.6919
192,46.2787,46.3453
193,46.3086,46.3584
194,46.3394,46.3584
195,46.3444,46.3584
196,46.3473,46.3584
197,46.3492,46.3584
198,46.3539,46.3584
199,46.3571,46.3584
200,46.3389,46.3584
201,46.3588,46.3763
202,46.3591,46.3763
203,46.3605,46.3763
204,46.3449,46.3763
205,46.3659,46.3763
206,46.3699,46.3763
207,46.3742,46.3774
208,46.3765,46.3774
209,46.3765,46.3774
210,46.3578,46.3774
211,46.377,46.3774
212,46.3772,46.3774
213,46.3774,46.3774
214,46.3774,46.3774
215,46.3788,46.4448
216,46.3788,46.4448
217,46.3863,46.6622
218,46.3933,46.6622
219,46.4754,46.6622
220,46.5258,46.6622
221,46.5724,46.6622
222,46.6194,46.6622
223,46.6531,46.817
224,46.6676,46.817
225,46.6684,46.817
226,46.6788,46.7496
227,46.6879,46.817
228,46.7015,46.817
229,46.7341,46.8517
230,46.7624,46.8517
231,46.7863,46.8517
232,46.81,46.8631
233,46.8253,46.8631
234,46.8417,46.8977
235,46.8322,46.8977
236,46.8657,46.8977
237,46.8838,46.8977
238,46.8936,46.8977
239,46.8975,46.8977
240,46.8975,46.8977
241,46.8977,46.8977
242,46.8978,46.9038
243,46.8977,46.8977
244,46.9014,47.0806
245,46.905,47.0806
246,46.9165,47.0806
247,46.9404,47.0806
248,47.0052,47.0806
249,47.0664,47.0806
250,47.0806,47.0806
251,47.0806,47.0806
252,47.0633,47.0806
253,47.0806,47.0806
254,47.0806,47.0806
255,47.0808,47.0914
256,47.081,47.0914
257,47.0812,47.0914
258,47.0815,47.0967
259,47.0839,47.0967
260,47.0873,47.1076
261,47.0927,47.1076
262,47.098,47.1076
263,47.1027,47.1076
264,47.1051,47.1076
265,47.1084,47.1623
266,47.113,47.1623
267,47.0961,47.1623
268,47.0987,47.1623
269,47.1285,47.1623
270,47.1427,47.1623
271,47.159,47.1623
272,47.1623,47.1623
273,47.1623,47.1623
274,47.1623,47.1623
275,47.1623,47.1623
276,47.1426,47.1623
277,47.1446,47.1623
278,47.1427,47.1623
279,47.1427,47.1623
280,47.1623,47.1623
281,47.1629,47.1932
282,47.1465,47.1932
283,47.1444,47.1932
284,47.1666,47.1932
285,47.1709,47.1932
286,47.1771,47.1932
287,47.1845,47.1932
288,47.1895,47.1932
289,47.1932,47.1932
290,47.1932,47.1932
291,47.1734,47.1932
292,47.1932,47.1932
293,47.1932,47.1932
294,47.196,47.3315
295,47.1827,47.3315
296,47.1817,47.3315
297,47.2071,47.3315
298,47.2264,47.3315
299,47.2553,47.3315
