Generation,Mean Fitness,Best Fitness
1,185.635,114.299
2,200.743,104.969
3,194.397,95.9043
4,178.078,85.372
5,159.453,79.0924
6,142.694,73.3493
7,128.34,69.5842
8,114.552,62.6915
9,103.377,57.9867
10,93.4314,52.4943
11,84.4891,47.2714
12,77.0421,43.1942
13,71.1229,40.3171
14,64.6833,37.2574
15,58.6522,33.3745
16,53.2862,31.2752
17,48.9718,28.7881
18,44.8682,27.1384
19,41.3025,25.2486
20,38.1308,24.0883
21,36.0016,23.3314
22,33.7879,22.284
23,31.638,21.1092
24,29.8113,20.2875
25,28.1354,19.3328
26,26.8101,18.9552
27,25.6799,18.6096
28,24.7009,18.1536
29,23.7826,17.8782
30,23.1115,17.6495
31,22.4576,17.1351
32,21.9094,16.9619
33,21.5941,16.6066
34,20.957,16.3692
35,20.5985,16.1515
36,20.316,15.8944
37,20.0209,15.7959
38,19.6771,15.6051
39,19.6192,15.484
40,19.4612,15.3793
41,19.2057,15.3108
42,18.8934,15.1677
43,18.7041,15.1151
44,18.5578,15.0015
45,18.3033,14.9169
46,18.3815,14.8254
47,18.3186,14.7789
48,18.3563,14.7084
49,18.0654,14.6389
50,18.1313,14.6032
