Generation,Mean Fitness,Best Fitness
1,24.9815,20.4367
2,26.0048,21.9537
3,26.9203,22.958
4,27.7403,24.0617
5,28.4827,24.9112
6,29.1861,25.8999
7,29.8789,26.6109
8,30.5397,27.425
9,31.1541,28.121
10,31.7213,28.8441
11,32.2826,29.4638
12,32.8161,30.0933
13,33.3425,30.7469
14,33.7961,31.2182
15,34.244,31.7226
16,34.6558,32.1512
17,35.1014,32.7138
18,35.5363,33.1957
19,35.9216,33.5214
20,36.2804,33.9972
21,36.6264,34.3906
22,36.9518,34.6865
23,37.3,35.0727
24,37.6405,35.4371
25,37.9621,35.7658
26,38.2739,36.1597
27,38.5797,36.3647
28,38.8731,36.8557
29,39.1515,37.113
30,39.4258,37.2951
31,39.6995,37.6583
32,39.968,37.9171
33,40.2345,38.273
34,40.4694,38.484
35,40.6881,38.6271
36,40.9309,38.8588
37,41.1573,39.1161
38,41.4047,39.4698
39,41.6281,39.6114
40,41.8595,39.8135
41,42.0749,40.1283
42,42.2899,40.2745
43,42.4969,40.5937
44,42.6885,40.7871
45,42.8755,40.9619
46,43.0737,41.1327
47,43.2669,41.3067
48,43.4454,41.4798
49,43.6316,41.7163
50,43.7993,41.9189
