Generation,Mean Fitness,Best Fitness
1,24.9685,29.5557
2,26.127,30.0019
3,27.0983,30.6471
4,27.9817,31.3081
5,28.8179,31.8602
6,29.5873,32.3778
7,30.3091,32.8511
8,30.9669,33.2371
9,31.582,33.6826
10,32.1403,34.1291
11,32.6453,34.4798
12,33.1281,34.8256
13,33.5801,35.2219
14,33.9974,35.5288
15,34.3923,35.8571
16,34.7504,36.0634
17,35.0917,36.361
18,35.4063,36.5529
19,35.6897,36.713
20,35.9626,36.9084
21,36.2105,37.0701
22,36.4335,37.226
23,36.6324,37.3628
24,36.8037,37.4864
25,36.9743,37.5966
26,37.129,37.7005
27,37.276,37.7903
28,37.4002,37.8631
29,37.5203,37.9397
30,37.6256,38.0189
31,37.7238,38.056
32,37.8107,38.0984
33,37.8899,38.1593
34,37.9545,38.194
35,38.0135,38.2221
36,38.0658,38.2504
37,38.1093,38.2606
38,38.1495,38.2828
39,38.1842,38.3096
40,38.2139,38.321
41,38.2353,38.333
42,38.2552,38.3543
43,38.271,38.3814
44,38.2875,38.4009
45,38.3053,38.4131
46,38.3226,38.4173
47,38.3439,38.4313
48,38.3639,38.4403
49,38.3832,38.4613
50,38.4001,38.4816
51,38.4147,38.4844
52,38.426,38.5041
53,38.4394,38.5224
54,38.4507,38.5293
55,38.4632,38.537
56,38.4742,38.544
57,38.4872,38.5608
58,38.4991,38.5933
59,38.5122,38.5958
60,38.5265,38.613
61,38.5417,38.6222
62,38.5558,38.6307
63,38.5701,38.6599
64,38.5852,38.6726
65,38.5992,38.68
66,38.6138,38.69
67,38.6291,38.703
68,38.6402,38.7092
69,38.6547,38.7248
70,38.6688,38.736
71,38.6787,38.7369
72,38.6886,38.7456
73,38.6991,38.766
74,38.7121,38.7783
75,38.7228,38.8053
76,38.7343,38.8137
77,38.7459,38.8318
78,38.7603,38.8366
79,38.7735,38.8452
80,38.7877,38.8445
81,38.8017,38.8744
82,38.8147,38.8775
83,38.8269,38.8835
84,38.8383,38.8956
85,38.8495,38.9014
86,38.8581,38.9198
87,38.8715,38.944
88,38.8849,38.9567
89,38.8986,38.9733
90,38.9119,38.9819
91,38.9254,38.9838
92,38.9384,38.9967
93,38.9499,39.005
94,38.9604,39.0205
95,38.9714,39.0356
96,38.98,39.0449
97,38.9901,39.0458
98,39.0011,39.0564
99,39.0112,39.0654
100,39.0236,39.0775
101,39.0349,39.1041
102,39.0459,39.1091
103,39.0556,39.1165
104,39.0648,39.1375
105,39.0747,39.1366
106,39.0871,39.1487
107,39.1,39.1691
108,39.1139,39.1969
109,39.1255,39.1966
110,39.1365,39.2108
111,39.1456,39.2112
112,39.1574,39.2177
113,39.1706,39.2355
114,39.1834,39.2507
115,39.1952,39.2519
116,39.2057,39.2671
117,39.217,39.2632
118,39.2288,39.3023
119,39.2422,39.3196
120,39.2528,39.3205
121,39.2628,39.3358
122,39.271,39.3553
123,39.2842,39.3569
124,39.2998,39.3729
125,39.315,39.3972
126,39.3282,39.4053
127,39.3407,39.4171
128,39.3504,39.4352
129,39.3661,39.4457
130,39.3809,39.4586
131,39.3948,39.4603
132,39.4071,39.4579
133,39.4177,39.4704
134,39.4293,39.4845
135,39.4359,39.4902
136,39.445,39.4984
137,39.4535,39.5176
138,39.4626,39.527
139,39.472,39.5401
140,39.4833,39.5629
141,39.4958,39.5727
142,39.5097,39.5813
143,39.5214,39.6043
144,39.539,39.6166
145,39.5565,39.6416
146,39.5691,39.6518
147,39.5801,39.655
148,39.5922,39.6672
149,39.6067,39.6875
150,39.6238,39.7014
151,39.6384,39.7156
152,39.6511,39.7167
153,39.6631,39.7338
154,39.6736,39.743
155,39.6852,39.7598
156,39.6964,39.7628
157,39.7067,39.7682
158,39.7179,39.7859
159,39.7284,39.7923
160,39.7386,39.7985
161,39.7498,39.8207
162,39.7612,39.8277
163,39.7705,39.832
164,39.7827,39.8428
165,39.7953,39.8461
166,39.8057,39.8539
167,39.8158,39.8586
168,39.8235,39.8689
169,39.8304,39.8887
170,39.8372,39.8997
171,39.8458,39.9092
172,39.8535,39.9116
173,39.8654,39.9167
174,39.875,39.9249
175,39.885,39.9403
176,39.8938,39.944
177,39.9012,39.9457
178,39.9105,39.9659
179,39.9197,39.9677
180,39.93,39.9715
181,39.9401,39.9715
182,39.9488,39.984
183,39.957,40.0023
184,39.9629,40.0147
185,39.9686,40.0218
186,39.9745,40.0362
187,39.9829,40.0495
188,39.991,40.0555
189,40.0017,40.0696
190,40.0138,40.0746
191,40.0284,40.0895
192,40.0419,40.1068
193,40.053,40.1109
194,40.0621,40.1292
195,40.072,40.1635
196,40.0817,40.1711
197,40.0968,40.1869
198,40.1116,40.2027
199,40.1258,40.2204
200,40.1435,40.2349
201,40.1607,40.249
202,40.1763,40.2494
203,40.1927,40.2552
204,40.2082,40.265
205,40.2212,40.2684
206,40.2356,40.2784
207,40.245,40.2851
208,40.251,40.2958
209,40.2589,40.3089
210,40.2668,40.3174
211,40.272,40.3319
212,40.2801,40.3398
213,40.288,40.3559
214,40.299,40.3623
215,40.308,40.3684
216,40.3203,40.3749
217,40.3312,40.3852
218,40.3422,40.3913
219,40.3526,40.4034
220,40.3596,40.4051
221,40.3671,40.4114
222,40.3753,40.424
223,40.3853,40.4379
224,40.3955,40.4497
225,40.4048,40.4576
226,40.4148,40.4719
227,40.4261,40.4813
228,40.4368,40.4948
229,40.4473,40.4988
230,40.4564,40.5015
231,40.463,40.5089
232,40.4728,40.5115
233,40.4816,40.5363
234,40.4927,40.5459
235,40.4991,40.549
236,40.5076,40.561
237,40.514,40.5612
238,40.5218,40.5808
239,40.5298,40.5858
240,40.5392,40.5977
241,40.549,40.6171
242,40.5613,40.6231
243,40.5714,40.6338
244,40.5842,40.6433
245,40.5956,40.6603
246,40.6074,40.6634
247,40.6185,40.6654
248,40.6292,40.6718
249,40.6375,40.6874
250,40.6448,40.6979
251,40.6535,40.7019
252,40.6628,40.7112
253,40.6709,40.716
254,40.6803,40.7204
255,40.688,40.7406
256,40.6976,40.7475
257,40.7074,40.7518
258,40.7157,40.7564
259,40.7243,40.7662
260,40.7312,40.7683
261,40.7382,40.7731
262,40.7458,40.7792
263,40.751,40.79
264,40.757,40.8028
265,40.7644,40.8095
266,40.7698,40.8265
267,40.7764,40.8325
268,40.785,40.845
269,40.7931,40.8525
270,40.8043,40.8614
271,40.8156,40.8652
272,40.8278,40.8798
273,40.8378,40.8934
274,40.8472,40.9171
275,40.8543,40.9197
276,40.8613,40.9258
277,40.8705,40.9284
278,40.8793,40.9536
279,40.8908,40.9444
280,40.9049,40.9697
281,40.915,40.9739
282,40.9266,40.9779
283,40.9358,40.9957
284,40.9439,41.0037
285,40.9542,41.0139
286,40.9643,41.0112
287,40.9751,41.0188
288,40.9819,41.0315
289,40.9894,41.0436
290,40.9968,41.0598
291,41.0076,41.0641
292,41.0169,41.0707
293,41.0279,41.0759
294,41.0383,41.0849
295,41.0498,41.0977
296,41.0608,41.1088
297,41.0704,41.1113
298,41.0777,41.1141
299,41.0848,41.1157
300,41.0916,41.1264
301,41.097,41.1411
302,41.1013,41.1399
303,41.106,41.1394
304,41.1128,41.1457
305,41.1183,41.1528
306,41.124,41.1587
307,41.1288,41.1762
308,41.1347,41.1798
309,41.1387,41.188
310,41.1467,41.1905
311,41.1542,41.2007
312,41.1611,41.2112
313,41.1683,41.2101
314,41.1739,41.2243
315,41.1806,41.2365
316,41.1896,41.2466
317,41.1967,41.2478
318,41.2048,41.2594
319,41.2155,41.2648
320,41.2251,41.277
321,41.2347,41.2933
322,41.244,41.2973
323,41.2539,41.3267
324,41.2609,41.3245
325,41.2713,41.3337
326,41.2816,41.3456
327,41.2924,41.3573
328,41.3043,41.375
329,41.3161,41.3793
330,41.3281,41.381
331,41.3407,41.3841
332,41.349,41.3888
333,41.3581,41.4105
334,41.3657,41.4124
335,41.374,41.4155
336,41.3816,41.4315
337,41.3894,41.4306
338,41.3963,41.4308
339,41.4025,41.444
340,41.4079,41.4436
341,41.4153,41.46
342,41.4203,41.4754
343,41.4285,41.4786
344,41.4365,41.4901
345,41.4429,41.496
346,41.4503,41.4914
347,41.4593,41.5007
348,41.4701,41.512
349,41.479,41.5238
350,41.4866,41.5206
351,41.4931,41.531
352,41.499,41.5374
353,41.5054,41.5456
354,41.5119,41.5498
355,41.5183,41.557
356,41.5237,41.5594
357,41.5299,41.565
358,41.5365,41.5731
359,41.5426,41.5738
360,41.551,41.5929
361,41.5558,41.5929
362,41.5601,41.5996
