Generation,Mean Fitness,Best Fitness
1,374.265,263.804
2,411.692,295.45
3,415.435,297.525
4,415.885,316.106
5,415.93,301.554
6,415.934,301.372
7,415.912,306.273
8,415.887,308.243
9,415.913,300.679
10,415.916,310.503
11,415.916,301.323
12,415.916,309.312
13,415.916,309.756
14,415.916,310.53
15,415.954,307.009
16,415.981,307.557
17,415.983,305.038
18,415.987,303.082
19,415.988,305.455
20,416.088,306.973
21,416.098,305.626
22,416.099,304.134
23,416.116,301.528
24,416.117,301.55
25,416.1,301.22
26,416.098,309.252
27,416.098,299.631
28,416.035,304.091
29,416.029,302.3
30,416.029,308.012
31,416.042,309.474
32,416.043,308.678
33,416.044,312.709
34,416.044,306.55
35,416.052,310.598
36,416.053,306.443
37,416.053,304.591
38,416.131,302.532
39,416.139,309.283
40,416.14,306.223
41,416.14,304.041
42,416.14,296.654
43,416.14,306.347
44,416.14,294.747
45,416.14,296.474
46,416.14,296.65
47,416.14,300.464
48,416.14,310.867
49,416.14,301.038
50,416.14,306.452
