Generation,Mean Fitness,Best Fitness
1,-1.62556,-5.90884
2,-1.82421,-6.38389
3,-2.01899,-6.85553
4,-2.21422,-7.63162
5,-2.41777,-8.55378
6,-2.63676,-9.34111
7,-2.87921,-10.1228
8,-3.1421,-10.8864
9,-3.44448,-11.6742
10,-3.77423,-11.5859
11,-4.1351,-12.5482
12,-4.51686,-12.8908
13,-4.92401,-13.7152
14,-5.34654,-14.2638
15,-5.76481,-14.2846
16,-6.19779,-14.846
17,-6.63469,-15.3011
18,-7.1003,-15.5326
19,-7.54831,-15.9569
20,-8.00058,-16.3759
21,-8.43805,-16.9984
22,-8.88922,-17.051
23,-9.33235,-17.4085
24,-9.77578,-17.7898
25,-10.2008,-18.2475
26,-10.6086,-18.4088
27,-11.0204,-18.5297
28,-11.4357,-18.5857
29,-11.8134,-18.7774
30,-12.1807,-19.0973
31,-12.5239,-19.4377
32,-12.8557,-19.4533
33,-13.211,-19.5963
34,-13.5281,-19.6962
35,-13.8361,-19.8566
36,-14.1193,-20.1235
37,-14.3996,-20.2929
38,-14.6399,-20.5063
39,-14.8867,-20.6285
40,-15.146,-20.6512
41,-15.3701,-20.8101
42,-15.5834,-20.9122
43,-15.7992,-21.2486
44,-15.9747,-21.4242
45,-16.1818,-21.5791
46,-16.3949,-21.7382
47,-16.5897,-21.8885
48,-16.763,-22.0386
49,-16.9056,-22.1885
50,-17.0639,-22.2308
