Generation,Mean Fitness,Best Fitness
1,-1.62513,-3.03012
2,-1.83665,-3.16846
3,-2.04578,-3.53884
4,-2.28379,-3.9555
5,-2.53599,-4.42412
6,-2.81607,-4.82803
7,-3.10043,-5.27233
8,-3.41286,-5.69767
9,-3.74748,-6.07418
10,-4.11005,-6.42685
11,-4.49332,-6.7144
12,-4.84548,-7.0443
13,-5.21087,-7.36661
14,-5.54035,-7.55339
15,-5.8332,-7.83362
16,-6.13874,-8.00959
17,-6.42757,-8.14035
18,-6.67858,-8.31344
19,-6.91157,-8.50658
20,-7.16077,-8.60408
21,-7.38047,-8.69671
22,-7.55716,-8.78416
23,-7.70085,-8.85621
24,-7.82081,-8.92353
25,-7.93478,-8.95731
26,-8.05843,-9.02782
27,-8.15687,-9.05795
28,-8.20209,-9.12283
29,-8.2468,-9.16453
30,-8.33383,-9.27817
31,-8.37606,-9.30783
32,-8.44194,-9.37494
33,-8.52073,-9.4213
34,-8.534,-9.43761
35,-8.6158,-9.47408
36,-8.65553,-9.50916
37,-8.72798,-9.51121
38,-8.74437,-9.54342
39,-8.80935,-9.59805
40,-8.80383,-9.62775
41,-8.80454,-9.65672
42,-8.85939,-9.68423
43,-8.92179,-9.72838
44,-8.96296,-9.73221
45,-9.0455,-9.72977
46,-8.97423,-9.79785
47,-9.02174,-9.80934
48,-9.02373,-9.88116
49,-9.07493,-9.90704
50,-9.06817,-9.94743
