Generation,Mean Fitness,Best Fitness
1,374.317,296.652
2,374.317,279.137
3,374.317,305.216
4,374.317,297.186
5,374.317,294.435
6,374.317,269.02
7,374.317,296.889
8,374.317,283.786
9,374.317,263.078
10,374.317,263.392
11,374.317,278.283
12,374.317,272.197
13,374.317,283.649
14,374.317,274.442
15,374.317,260.682
16,374.317,275.689
17,374.317,272.926
18,374.535,255.41
19,374.535,283.266
20,374.535,255.41
21,374.535,242.308
22,374.535,250.854
23,374.535,250.854
24,374.535,255.227
25,374.535,291.957
26,374.535,306.096
27,374.535,264.83
28,374.535,280.503
29,374.535,257.866
30,374.535,313.551
31,374.535,275.594
32,374.535,249.405
33,374.535,265.831
34,374.535,270.377
35,374.44,282.512
36,374.44,293.78
37,374.44,287.711
38,374.44,290.844
39,374.44,248.392
40,374.44,291.236
41,374.44,282.032
42,374.44,290.884
43,374.44,282.799
44,374.44,282.799
45,374.44,280.403
46,374.44,280.403
47,374.44,283.009
48,374.44,286.507
49,374.44,287.715
50,374.44,299.703
