Generation,Mean Fitness,Best Fitness
1,24.2865,27.686
2,25.2847,28.2983
3,26.2421,28.3076
4,27.1467,29.1164
5,28.0643,29.1164
6,28.3419,29.1164
7,28.4458,29.7818
8,28.8846,29.7818
9,29.0738,29.7818
10,29.3522,29.7818
11,29.7153,29.7818
12,29.777,29.7818
13,29.7818,29.7818
14,29.7818,29.7818
15,29.7818,29.7818
16,29.7818,29.7818
17,29.7818,29.7818
18,29.7818,29.7818
19,29.7818,29.7818
20,29.7818,29.7818
21,29.7818,29.7818
22,29.7818,29.7818
23,29.7818,29.7818
24,29.7818,29.7818
25,29.7818,29.7818
26,29.7818,29.7818
27,29.7818,29.7818
28,29.7818,29.7818
29,29.7818,29.7818
30,29.7818,29.7818
31,29.7818,29.7818
32,29.7818,29.7818
33,29.7818,29.7818
34,29.7818,29.7818
35,29.7818,29.7818
36,29.7818,29.7818
37,29.7818,29.7818
38,29.7818,29.7818
39,29.7818,29.7818
40,29.7818,29.7818
41,29.7818,29.7818
42,29.7818,29.7818
43,29.7818,29.7818
44,29.7818,29.7818
45,29.7818,29.7818
46,29.7818,29.7818
47,29.7818,29.7818
48,29.7818,29.7818
49,29.7818,29.7818
50,29.7818,29.7818
51,29.7818,29.7818
52,29.7818,29.7818
53,29.7818,29.7818
54,29.7818,29.7818
55,29.7818,29.7818
56,29.7818,29.7818
57,29.7818,29.7818
58,29.7818,29.7818
59,29.7818,29.7818
60,29.7818,29.7818
61,29.7818,29.7818
62,29.7818,29.7818
63,29.7818,29.7818
64,29.8588,30.552
65,29.8588,30.552
66,29.8588,30.552
67,30.0129,30.552
68,30.1669,30.552
69,30.3209,30.552
70,30.475,30.552
71,30.552,30.552
72,30.552,30.552
73,30.552,30.552
74,30.552,30.552
75,30.552,30.552
76,30.552,30.552
77,30.552,30.552
78,30.552,30.552
79,30.552,30.552
80,30.552,30.552
81,30.552,30.552
82,30.552,30.552
83,30.552,30.552
84,30.552,30.552
85,30.552,30.552
86,30.552,30.552
87,30.552,30.552
88,30.552,30.552
