Generation,Mean Fitness,Best Fitness
1,364.809,279.866
2,2.30584e+17,2.30584e+17
3,4.61168e+17,4.61169e+17
4,6.91753e+17,6.91753e+17
5,9.22337e+17,9.22337e+17
6,1.15292e+18,1.15292e+18
7,1.38351e+18,1.38351e+18
8,1.61409e+18,1.61409e+18
9,1.84467e+18,1.84467e+18
10,2.07526e+18,2.07526e+18
11,2.30584e+18,2.30584e+18
12,2.53643e+18,2.53643e+18
13,2.76701e+18,2.76701e+18
14,2.99759e+18,2.9976e+18
15,3.22818e+18,3.22818e+18
16,3.45876e+18,3.45877e+18
17,3.68935e+18,3.68935e+18
18,3.91993e+18,3.91993e+18
19,4.15051e+18,4.15052e+18
20,4.3811e+18,4.3811e+18
21,4.61168e+18,4.61169e+18
22,4.84227e+18,4.84227e+18
23,5.07285e+18,5.07285e+18
24,5.30344e+18,5.30344e+18
25,5.53402e+18,5.53402e+18
26,5.7646e+18,5.76461e+18
27,5.99519e+18,5.99519e+18
28,6.22577e+18,6.22578e+18
29,6.45636e+18,6.45636e+18
30,6.68694e+18,6.68694e+18
31,6.91752e+18,6.91753e+18
32,7.14811e+18,7.14811e+18
33,7.37869e+18,7.3787e+18
34,7.60928e+18,7.60928e+18
35,7.83986e+18,7.83986e+18
36,8.07044e+18,8.07045e+18
37,8.30103e+18,8.30103e+18
38,8.53161e+18,8.53162e+18
39,8.7622e+18,8.7622e+18
40,8.99278e+18,8.99278e+18
41,9.22336e+18,9.22337e+18
42,9.45395e+18,9.45395e+18
43,9.68453e+18,9.68454e+18
44,9.91512e+18,9.91512e+18
45,1.01457e+19,1.01457e+19
46,1.03763e+19,1.03763e+19
47,1.06069e+19,1.06069e+19
48,1.08375e+19,1.08375e+19
49,1.1068e+19,1.1068e+19
50,1.12986e+19,1.12986e+19
