Generation,Mean Fitness,Best Fitness
1,25.3101,29.2484
2,26.6838,30.0778
3,28.0536,30.9123
4,28.7506,31.7022
5,29.3283,31.9744
6,30.0909,31.976
7,30.6473,33.1829
8,31.3653,34.2551
9,31.8075,34.7467
10,32.2768,34.5586
11,32.9823,34.7656
12,33.5056,35.47
13,33.8456,35.4373
14,34.2156,35.47
15,34.4053,35.5121
16,34.692,36.0708
17,34.9555,36.0708
18,35.2296,36.0708
19,35.4934,36.1619
20,35.6702,36.4945
21,35.8055,36.7574
22,36.0263,36.7574
23,36.1474,36.7574
24,36.3624,36.7574
25,36.513,37.0693
26,36.6215,37.1447
27,36.7579,37.1447
28,36.8585,37.3786
29,36.9711,37.3786
30,37.0707,37.3786
31,37.1684,37.426
32,37.275,37.6616
33,37.3994,37.6616
34,37.4947,37.8802
35,37.5969,37.8802
36,37.673,37.8802
37,37.7532,37.8802
38,37.7727,37.8802
39,37.8485,37.8802
40,37.8787,37.8802
41,37.8802,37.8802
42,37.8802,37.8802
43,37.8802,37.8802
44,37.8802,37.8802
45,37.8802,37.8802
46,37.8802,37.8802
47,37.8802,37.8802
48,37.8802,37.8802
49,37.8802,37.8802
50,37.8802,37.8802
