Generation,Mean Fitness,Best Fitness
1,24.9864,20.4506
2,26.0351,21.8529
3,26.9645,23.0364
4,27.8388,24.2486
5,28.5888,24.9296
6,29.3262,25.9845
7,30.0637,26.8691
8,30.7083,27.5655
9,31.3562,28.3804
10,31.9645,29.1711
11,32.4983,29.7336
12,32.9983,30.3304
13,33.4858,30.8935
14,33.9525,31.3853
15,34.3814,31.8083
16,34.8105,32.4033
17,35.2118,32.8348
18,35.5879,33.1865
19,35.9404,33.6048
20,36.3021,34.0252
21,36.6626,34.4229
22,37.0099,34.7898
23,37.3484,35.1449
24,37.665,35.578
25,37.9551,35.6853
26,38.2834,36.202
27,38.582,36.4592
28,38.8674,36.7541
29,39.1634,37.0594
30,39.4457,37.4691
31,39.7147,37.6898
32,39.9608,37.8481
33,40.2202,38.1079
34,40.4937,38.4024
35,40.734,38.6443
36,40.9682,38.9771
37,41.2028,39.2803
38,41.4323,39.4875
39,41.6703,39.5833
40,41.8816,39.9509
41,42.0816,40.0529
42,42.2864,40.3805
43,42.4681,40.4406
44,42.6629,40.677
45,42.8608,40.8751
46,43.049,41.0492
47,43.2234,41.2754
48,43.4058,41.3811
49,43.5656,41.6393
50,43.7369,41.7749
