Generation,Mean Fitness,Best Fitness
1,-1.55421,-1.97257
2,-1.64093,-2.03771
3,-1.71108,-2.03771
4,-1.77529,-2.16055
5,-1.85087,-2.24624
6,-1.95014,-2.34353
7,-2.01801,-2.32755
8,-2.10019,-2.41938
9,-2.17556,-2.38229
10,-2.24422,-2.65059
11,-2.34341,-2.80152
12,-2.43869,-2.85597
13,-2.52234,-3.04498
14,-2.60519,-3.17301
15,-2.77696,-3.33636
16,-2.88992,-3.74906
17,-3.0831,-3.82273
18,-3.19184,-3.87047
19,-3.42898,-3.82273
20,-3.57858,-3.9043
21,-3.67192,-3.9043
22,-3.71862,-3.90699
23,-3.78376,-3.93085
24,-3.82557,-4.03509
25,-3.84584,-4.0374
26,-3.89326,-4.0374
27,-3.96076,-4.11779
28,-4.02941,-4.23224
29,-4.08646,-4.25166
30,-4.11566,-4.25166
31,-4.15854,-4.3726
32,-4.20493,-4.3726
33,-4.24409,-4.3726
34,-4.27439,-4.3726
35,-4.31883,-4.3726
36,-4.35567,-4.3726
37,-4.37019,-4.3726
38,-4.3726,-4.3726
39,-4.3726,-4.3726
40,-4.3726,-4.3726
41,-4.3726,-4.3726
42,-4.3726,-4.3726
43,-4.3726,-4.3726
44,-4.3726,-4.3726
45,-4.3726,-4.3726
46,-4.3726,-4.3726
47,-4.3726,-4.3726
48,-4.3726,-4.3726
49,-4.3726,-4.3726
50,-4.3726,-4.3726
51,-4.3726,-4.3726
52,-4.3726,-4.3726
53,-4.3726,-4.3726
54,-4.3726,-4.3726
55,-4.3726,-4.3726
56,-4.3726,-4.3726
57,-4.3726,-4.3726
58,-4.3726,-4.3726
59,-4.3726,-4.3726
60,-4.3726,-4.3726
61,-4.3726,-4.3726
62,-4.3726,-4.3726
63,-4.3726,-4.3726
64,-4.3726,-4.3726
65,-4.3726,-4.3726
66,-4.3726,-4.3726
67,-4.3726,-4.3726
68,-4.3726,-4.3726
69,-4.3726,-4.3726
70,-4.3726,-4.3726
71,-4.3726,-4.3726
72,-4.3726,-4.3726
73,-4.3726,-4.3726
74,-4.3726,-4.3726
75,-4.3726,-4.3726
76,-4.3726,-4.3726
77,-4.3726,-4.3726
78,-4.3726,-4.3726
79,-4.3726,-4.3726
80,-4.3726,-4.3726
81,-4.3726,-4.3726
82,-4.3726,-4.3726
83,-4.3726,-4.3726
84,-4.3726,-4.3726
85,-4.3726,-4.3726
86,-4.3726,-4.3726
87,-4.3726,-4.3726
88,-4.3726,-4.3726
89,-4.3726,-4.3726
90,-4.3726,-4.3726
91,-4.3726,-4.3726
92,-4.3726,-4.3726
93,-4.3726,-4.3726
94,-4.3726,-4.3726
95,-4.3726,-4.3726
96,-4.3726,-4.3726
97,-4.3726,-4.3726
98,-4.3726,-4.3726
99,-4.3726,-4.3726
100,-4.3726,-4.3726
101,-4.3726,-4.3726
102,-4.3726,-4.3726
103,-4.3726,-4.3726
104,-4.3726,-4.3726
105,-4.3726,-4.3726
106,-4.3726,-4.3726
107,-4.3726,-4.3726
108,-4.3726,-4.3726
109,-4.3726,-4.3726
110,-4.3726,-4.3726
111,-4.3726,-4.3726
112,-4.3726,-4.3726
113,-4.3726,-4.3726
114,-4.3726,-4.3726
115,-4.3726,-4.3726
116,-4.3726,-4.3726
117,-4.3726,-4.3726
118,-4.3726,-4.3726
119,-4.3726,-4.3726
120,-4.3726,-4.3726
121,-4.3726,-4.3726
