Generation,Mean Fitness,Best Fitness
1,373.018,266.568
2,348.44,256.293
3,325.376,244.614
4,307.146,234.913
5,287.328,223.12
6,269.437,211.06
7,253.605,196.714
8,239.868,189.994
9,226.35,177.572
10,214.162,177.999
11,204.376,168.005
12,195.09,164.461
13,186.076,159.217
14,178.644,151.159
15,171.525,145.94
16,164.914,143.727
17,158.601,139.133
18,153.504,136.277
19,149.104,134.461
20,145.111,133.552
21,141.762,132.221
22,139.466,131.552
23,137.155,130.578
24,135.275,130.207
25,133.893,128.907
26,132.769,129.453
27,131.4,128.775
28,130.659,128.472
29,130.249,128.135
30,129.762,128.097
31,129.18,127.734
32,128.69,127.734
33,128.288,127.734
34,128.069,127.734
35,127.858,127.734
36,127.767,127.734
37,127.745,127.734
38,127.826,127.734
39,127.735,127.734
40,127.734,127.734
41,127.754,127.251
42,127.715,127.251
43,127.667,127.251
44,127.667,127.251
45,127.621,127.251
46,127.507,127.251
47,127.319,127.251
48,127.335,127.251
49,127.251,127.251
50,127.251,127.251
