Generation,Mean Fitness,Best Fitness
1,364.818,263.762
2,729.636,517.602
3,1094.45,797.191
4,1459.27,1037.97
5,1824.09,1315.5
6,2188.91,1595.1
7,2553.73,1861.37
8,2918.54,2141.22
9,3283.36,2413.43
10,3648.18,2685.71
11,4013,2968.98
12,4377.81,3253.22
13,4742.63,3528.59
14,5107.45,3769.54
15,5472.27,4020.41
16,5837.09,4302.82
17,6201.9,4575.57
18,6566.72,4853.78
19,6931.54,5103.72
20,7296.36,5367.19
21,7661.18,5617.47
22,8025.99,5867.66
23,8390.81,6117.85
24,8755.63,6406.87
25,9120.45,6688.68
26,9485.26,6947.72
27,9850.08,7223.22
28,10214.9,7489.9
29,10579.7,7764.02
30,10944.5,8039.67
31,11309.4,8327.52
32,11674.2,8601.05
33,12039,8880.84
34,12403.8,9139.87
35,12768.6,9405.31
36,13133.5,9661.9
37,13498.3,9927.35
38,13863.1,10206
39,14227.9,10484.7
40,14592.8,10742.8
41,14957.6,11007.8
42,15322.4,11285.2
43,15687.2,11563.9
44,16052,11854.9
45,16416.9,12125.2
46,16781.7,12378.3
47,17146.5,12650.3
48,17511.3,12940.9
49,17876.2,13220.5
50,18241,13489.8
