Generation,Mean Fitness,Best Fitness
1,-1.51789,-2.23759
2,-1.65959,-2.29105
3,-1.72437,-2.19348
4,-1.80905,-2.26889
5,-1.88779,-2.26889
6,-1.97193,-2.44017
7,-2.10793,-2.56249
8,-2.19433,-2.66778
9,-2.29702,-2.77005
10,-2.4387,-2.78947
11,-2.57917,-2.79998
12,-2.63192,-2.89087
13,-2.74039,-3.15481
14,-2.83675,-3.2957
15,-2.89452,-3.42029
16,-2.94846,-3.2957
17,-3.02835,-3.54529
18,-3.12024,-3.58399
19,-3.22605,-3.58399
20,-3.336,-3.58399
21,-3.40676,-3.58399
22,-3.48855,-3.58399
23,-3.53662,-3.58399
24,-3.56103,-3.58399
25,-3.57324,-3.58399
26,-3.58089,-3.58399
27,-3.58399,-3.58399
28,-3.58399,-3.58399
29,-3.58399,-3.58399
30,-3.58399,-3.58399
31,-3.58399,-3.58399
32,-3.58432,-3.60065
33,-3.58466,-3.60065
34,-3.58607,-3.72359
35,-3.58978,-3.72359
36,-3.59703,-3.72359
37,-3.60807,-3.73999
38,-3.63157,-3.73999
39,-3.65441,-3.73999
40,-3.6913,-3.73999
41,-3.72786,-3.73999
42,-3.7372,-3.73999
43,-3.73999,-3.73999
44,-3.73999,-3.73999
45,-3.73999,-3.73999
46,-3.73999,-3.73999
47,-3.73999,-3.73999
48,-3.73999,-3.73999
49,-3.73999,-3.73999
50,-3.73999,-3.73999
