Generation,Mean Fitness,Best Fitness
1,184.396,85.428
2,167.234,79.5136
3,151.877,72.7869
4,137.865,63.2145
5,125.336,56.4619
6,113.55,48.912
7,102.303,44.2375
8,91.605,37.6717
9,82.3286,33.8608
10,73.5235,28.463
11,65.4448,23.3652
12,58.1993,21.0477
13,51.5184,16.9579
14,45.5404,15.0864
15,39.9696,13.0475
16,35.1047,11.8362
17,30.9437,10.7322
18,27.1429,9.47299
19,24.0787,9.0871
20,21.514,7.64522
21,19.2551,7.60491
22,17.2705,6.64478
23,15.4907,5.57583
24,14.134,5.13929
25,12.8367,4.8265
26,11.6194,4.39477
27,10.6855,4.02509
28,9.77994,3.59471
29,8.99763,3.14325
30,8.18294,2.79542
31,7.53592,2.57008
32,6.98391,2.48943
33,6.45267,2.32377
34,5.9453,2.24869
35,5.52612,2.11676
36,5.24372,1.97411
37,4.84648,1.82103
38,4.56331,1.75591
39,4.38739,1.69121
40,4.1807,1.64252
41,4.01463,1.59599
42,3.93102,1.52069
43,3.87355,1.51661
44,3.56753,1.4856
45,3.54641,1.46225
46,3.44202,1.4439
47,3.30289,1.40874
48,3.24926,1.39711
49,3.13332,1.37865
50,3.22572,1.35957
51,3.0123,1.35223
52,3.15484,1.32531
53,3.07169,1.31385
54,3.08469,1.29828
55,3.10081,1.29066
56,2.98427,1.28695
57,3.05825,1.27666
58,3.02963,1.27369
59,2.89563,1.26715
60,2.86555,1.25478
61,2.85282,1.24777
62,2.97086,1.24321
63,2.86598,1.23743
64,2.83013,1.23828
65,2.74121,1.23628
66,2.90738,1.23224
67,2.86664,1.22787
68,2.82667,1.22647
69,2.85163,1.22613
70,2.76264,1.22154
71,2.89286,1.22129
72,2.84539,1.21324
73,2.80829,1.21158
74,2.86462,1.21095
75,2.93231,1.20998
76,2.75743,1.2092
77,2.85173,1.20901
78,2.82435,1.20852
79,2.76202,1.20838
80,2.82986,1.20807
81,2.69905,1.20786
82,2.75907,1.20754
83,2.83147,1.20759
84,2.89289,1.20741
85,2.88501,1.2073
86,2.85463,1.20716
87,2.83288,1.2071
88,2.87863,1.20694
89,2.80705,1.20691
90,2.70908,1.20653
