Generation,Mean Fitness,Best Fitness
1,367.998,265.236
2,344.606,250.293
3,320.371,247.592
4,301.885,230.062
5,283.708,224.665
6,267.022,209.396
7,253.352,202.782
8,240.476,194.506
9,228.704,184.651
10,217.233,179.77
11,205.661,170.189
12,195.319,166.015
13,186.03,158.846
14,178.701,154.181
15,173.151,149.755
16,166.693,144.897
17,160.478,141.678
18,155.259,141.634
19,151.202,138.201
20,148.178,135.581
21,145.184,133.169
22,142.4,132.457
23,139.927,132.087
24,137.368,130.44
25,135.44,128.88
26,133.299,128.524
27,131.962,126.887
28,130.827,126.562
29,129.59,125.329
30,128.407,125.341
31,127.43,125.285
32,126.733,125.285
33,126.262,125.285
34,125.82,125.285
35,125.503,125.285
36,125.361,125.285
37,125.293,125.285
38,125.311,125.285
39,125.311,125.285
40,125.285,125.285
41,125.285,125.285
42,125.285,125.285
43,125.285,125.285
44,125.282,125.123
45,125.275,125.123
46,125.275,125.123
47,125.256,125.123
48,125.211,125.123
49,125.162,125.123
50,125.126,125.123
