Generation,Mean Fitness,Best Fitness
1,185.328,115.838
2,176.759,105.986
3,164.873,97.3781
4,152.26,87.9715
5,140.657,81.2438
6,129.297,73.9438
7,118.729,67.9334
8,108.639,62.9731
9,98.9956,56.7417
10,91.3661,52.3828
11,83.5624,48.2751
12,76.7285,44.4459
13,70.256,40.8516
14,64.7959,37.6736
15,59.7577,34.8746
16,55.2399,32.7361
17,51.3033,31.0813
18,47.9008,29.1695
19,44.7429,27.7878
20,41.9811,26.6607
21,39.6401,25.4381
22,37.4843,24.6785
23,35.4519,23.7752
24,33.6119,23.1017
25,32.1779,22.2373
26,30.5834,21.5571
27,29.3957,20.9867
28,28.2316,20.3165
29,27.4083,19.6974
30,26.6044,19.2967
31,25.6367,18.8636
32,24.7871,18.2733
33,24.0734,18.0344
34,23.299,17.7591
35,22.8666,17.3258
36,22.3092,17.0617
37,21.5484,16.845
38,21.0598,16.6332
39,20.7482,16.4479
40,20.4079,16.1549
41,19.9036,16.1054
42,19.5943,15.8562
43,19.1841,15.6906
44,18.996,15.5411
45,18.6892,15.4329
46,18.6062,15.3196
47,18.1945,15.2139
48,17.9328,15.0739
49,17.9402,14.9851
50,17.7382,14.8936
