Generation,Mean Fitness,Best Fitness
1,-1.62775,-1.60638
2,-1.40633,-1.41286
3,-1.25579,-1.32605
4,-1.14057,-1.14285
5,-1.05183,-1.03539
6,-0.981006,-0.958279
7,-0.920206,-0.920223
8,-0.869371,-0.890283
9,-0.822142,-0.821419
10,-0.77799,-0.767359
11,-0.740508,-0.718633
12,-0.708013,-0.718873
13,-0.67725,-0.674849
14,-0.650205,-0.646752
15,-0.624264,-0.620112
16,-0.603786,-0.611929
17,-0.585262,-0.581011
18,-0.568627,-0.5697
19,-0.554767,-0.565948
20,-0.543223,-0.538647
21,-0.530531,-0.531346
22,-0.520165,-0.520628
23,-0.510807,-0.50998
24,-0.504815,-0.507132
25,-0.496387,-0.486574
26,-0.490702,-0.492342
27,-0.48479,-0.47821
28,-0.479678,-0.478842
29,-0.475276,-0.476893
30,-0.470129,-0.4786
31,-0.466355,-0.459688
32,-0.463293,-0.463506
33,-0.45836,-0.456628
34,-0.455046,-0.450339
35,-0.453315,-0.456065
36,-0.45076,-0.451514
37,-0.446403,-0.444797
38,-0.444475,-0.454147
39,-0.443452,-0.448235
40,-0.440838,-0.437222
41,-0.44082,-0.449081
42,-0.43954,-0.434815
43,-0.43788,-0.440448
44,-0.43672,-0.438205
45,-0.434707,-0.431364
46,-0.433561,-0.432967
47,-0.431307,-0.429794
48,-0.429573,-0.425962
49,-0.430238,-0.428622
50,-0.428128,-0.4264
