Generation,Mean Fitness,Best Fitness
1,24.9682,29.5312
2,26.0848,30.0261
3,27.0697,30.7767
4,27.9743,31.2411
5,28.8097,31.8263
6,29.5932,32.3519
7,30.3339,32.9031
8,30.9781,33.3519
9,31.5534,33.7376
10,32.1255,34.2041
11,32.6505,34.544
12,33.1305,34.9065
13,33.5861,35.2299
14,34.0147,35.4688
15,34.4011,35.8205
16,34.7617,36.0866
17,35.1008,36.327
18,35.3972,36.5339
19,35.6818,36.7403
20,35.9454,36.9375
21,36.1882,37.1279
22,36.4197,37.2679
23,36.6258,37.44
24,36.8245,37.5892
25,37.0149,37.6677
26,37.1903,37.7582
27,37.3468,37.8798
28,37.4845,37.9451
29,37.6008,38.0263
30,37.7041,38.0519
31,37.7978,38.1097
32,37.8809,38.1819
33,37.9533,38.2205
34,38.0157,38.2637
35,38.0753,38.3014
36,38.1327,38.3371
37,38.184,38.3729
38,38.2237,38.4066
39,38.2648,38.429
40,38.3022,38.444
41,38.3339,38.4691
42,38.3659,38.4793
43,38.3924,38.5065
44,38.4138,38.5317
45,38.4356,38.5546
46,38.4578,38.5809
47,38.478,38.6116
48,38.4994,38.6274
49,38.5242,38.6407
50,38.5469,38.6507
