Generation,Mean Fitness,Best Fitness
1,1.76854,37.4858
2,24.2281,41.7291
3,32.6504,58.5337
4,35.0213,58.5337
5,37.9374,57.5952
6,40.9013,64.9988
7,43.4768,62.0878
8,42.815,62.0878
9,45.2527,62.0878
10,48.5412,62.0878
11,50.6968,63.3257
12,52.9168,67.968
13,51.691,62.3491
14,54.3479,63.2835
15,56.2195,63.2835
16,56.3733,64.186
17,56.9456,64.6273
18,56.7033,64.6273
19,56.8317,64.4998
20,56.9294,66.6149
21,57.3325,66.6149
22,57.8568,66.6149
23,57.8064,66.6149
24,58.312,66.6149
25,59.131,69.8224
26,59.3251,66.4911
27,59.123,66.712
28,59.1144,69.8487
29,58.8823,69.8224
30,58.5217,66.4149
31,57.9265,69.8224
32,58.0573,69.8224
33,57.771,66.4911
34,58.339,66.4911
35,58.3721,70.4565
36,58.9149,70.4565
37,59.3439,70.4565
38,59.9311,70.4565
39,60.8448,70.4565
40,61.619,70.4565
41,61.2847,70.4565
42,61.8997,70.4828
43,62.2019,70.4828
44,62.0434,70.4565
45,61.8942,70.5703
46,61.5967,70.4565
47,61.828,70.4565
48,61.7787,70.4565
49,61.8865,70.4828
50,62.7042,70.4828
