Generation,Mean Fitness,Best Fitness
1,-1.62293,-2.99894
2,-1.80319,-3.19815
3,-1.98626,-3.47643
4,-2.17139,-3.7657
5,-2.35284,-4.06425
6,-2.55072,-4.47388
7,-2.73195,-4.75659
8,-2.93154,-5.03196
9,-3.13383,-5.31626
10,-3.37739,-5.74223
11,-3.60101,-6.03699
12,-3.835,-6.32525
13,-4.07647,-6.53521
14,-4.32974,-6.77264
15,-4.55888,-6.9625
16,-4.75202,-7.05634
17,-5.01553,-7.26433
18,-5.23038,-7.36309
19,-5.40191,-7.52392
20,-5.5818,-7.5794
21,-5.7694,-7.70094
22,-5.9217,-7.77883
23,-6.04346,-7.82189
24,-6.1664,-7.86951
25,-6.30106,-7.95873
26,-6.3309,-7.98976
27,-6.4153,-8.04365
28,-6.52011,-8.07653
29,-6.63346,-8.12133
30,-6.66864,-8.16391
31,-6.73397,-8.20747
32,-6.81748,-8.24325
33,-6.81948,-8.27943
34,-6.88998,-8.31033
35,-6.89581,-8.33751
36,-6.97644,-8.36701
37,-7.04063,-8.38838
38,-7.04181,-8.42092
39,-7.1145,-8.45113
40,-7.11698,-8.48568
41,-7.11361,-8.50327
42,-7.12631,-8.52783
43,-7.18812,-8.54816
44,-7.24122,-8.58166
45,-7.19535,-8.60658
46,-7.26002,-8.63879
47,-7.26029,-8.65759
48,-7.29361,-8.68517
49,-7.29897,-8.70516
50,-7.3561,-8.71569
51,-7.39024,-8.73724
52,-7.41351,-8.75659
53,-7.40788,-8.78516
54,-7.48092,-8.80867
55,-7.49247,-8.82985
56,-7.40796,-8.86394
57,-7.39534,-8.88476
58,-7.4242,-8.89855
59,-7.45902,-8.92188
60,-7.50595,-8.94283
61,-7.53751,-8.96872
62,-7.5228,-8.98746
63,-7.53728,-9.00863
64,-7.53575,-9.02011
65,-7.63127,-9.03204
66,-7.61121,-9.0471
67,-7.6048,-9.06498
68,-7.64736,-9.09454
69,-7.69027,-9.11196
70,-7.69872,-9.12778
71,-7.64399,-9.14507
72,-7.69881,-9.16931
73,-7.69894,-9.1834
74,-7.73505,-9.19622
75,-7.83444,-9.2107
76,-7.74376,-9.22406
77,-7.81487,-9.24327
78,-7.75934,-9.25534
79,-7.82618,-9.28141
80,-7.82445,-9.30674
81,-7.76488,-9.31158
82,-7.85565,-9.32757
83,-7.85757,-9.34384
84,-7.88857,-9.35413
85,-7.89716,-9.37193
86,-7.95513,-9.38889
87,-7.92289,-9.40465
88,-7.94202,-9.41751
89,-7.97442,-9.44348
90,-7.96517,-9.44719
91,-7.95327,-9.46595
92,-7.98248,-9.47747
93,-7.98913,-9.49438
94,-8.04211,-9.50811
95,-8.08498,-9.52608
96,-8.05304,-9.55451
97,-8.03139,-9.56505
98,-8.15112,-9.57882
99,-8.05271,-9.59667
100,-8.08829,-9.61424
101,-8.06434,-9.63798
102,-8.05102,-9.6493
103,-8.10492,-9.66922
104,-8.14164,-9.677
105,-8.20086,-9.69844
106,-8.18847,-9.71017
107,-8.12617,-9.72903
108,-8.16949,-9.73554
109,-8.18888,-9.7593
110,-8.12451,-9.77554
111,-8.25055,-9.78369
112,-8.24136,-9.79801
113,-8.28415,-9.82246
114,-8.25457,-9.84011
115,-8.31293,-9.86047
116,-8.35538,-9.87568
117,-8.3138,-9.88168
118,-8.37339,-9.89463
119,-8.32585,-9.91902
120,-8.24424,-9.92268
121,-8.29354,-9.93437
122,-8.39267,-9.95151
123,-8.31973,-9.95826
124,-8.3126,-9.97105
125,-8.36825,-9.9837
126,-8.37415,-9.99696
127,-8.39672,-10.0129
128,-8.43776,-10.0319
129,-8.46066,-10.0402
130,-8.43364,-10.0457
131,-8.45635,-10.0594
132,-8.48616,-10.0723
133,-8.44849,-10.0802
134,-8.41738,-10.0929
135,-8.52291,-10.1131
136,-8.52945,-10.123
137,-8.56065,-10.1391
138,-8.63666,-10.1558
139,-8.51501,-10.1693
140,-8.53899,-10.1905
141,-8.53607,-10.2049
142,-8.57602,-10.216
143,-8.61112,-10.2307
144,-8.60245,-10.2595
145,-8.55973,-10.2602
146,-8.5961,-10.2712
147,-8.64148,-10.277
148,-8.70361,-10.2937
149,-8.70487,-10.31
150,-8.61238,-10.3279
151,-8.6393,-10.3376
152,-8.63206,-10.3565
153,-8.6971,-10.3728
154,-8.71981,-10.375
155,-8.69535,-10.3905
156,-8.65239,-10.3979
157,-8.75495,-10.4085
158,-8.70696,-10.4274
159,-8.67593,-10.4396
160,-8.66735,-10.4451
161,-8.83086,-10.458
162,-8.82113,-10.4693
163,-8.82348,-10.4838
164,-8.82716,-10.4929
165,-8.8097,-10.5113
166,-8.80669,-10.5279
167,-8.88403,-10.5403
168,-8.85406,-10.5447
169,-8.83772,-10.5525
170,-8.86618,-10.5631
171,-8.90778,-10.5724
172,-8.78794,-10.5977
173,-8.80971,-10.5961
174,-8.82762,-10.6155
175,-8.88558,-10.6217
176,-8.84283,-10.6324
177,-8.91883,-10.6464
178,-8.92201,-10.6672
179,-8.90584,-10.6878
180,-8.87989,-10.6881
181,-8.89346,-10.6933
182,-8.9856,-10.7051
183,-8.93428,-10.7121
184,-8.92132,-10.7297
185,-8.94155,-10.7507
186,-8.95918,-10.7609
187,-9.02887,-10.7689
188,-8.96451,-10.7749
189,-8.93374,-10.7877
190,-9.01552,-10.8038
191,-9.07614,-10.8156
192,-9.1127,-10.8246
193,-9.04129,-10.8315
194,-8.99436,-10.8443
195,-9.05672,-10.8645
196,-9.04259,-10.8714
197,-9.09733,-10.8856
198,-9.12992,-10.8899
199,-9.17684,-10.9025
200,-9.11639,-10.907
201,-9.17426,-10.9093
202,-9.06589,-10.9179
203,-9.07192,-10.9278
204,-9.12669,-10.9388
205,-9.11665,-10.943
206,-9.14409,-10.948
207,-9.14047,-10.9597
208,-9.14566,-10.9741
209,-9.16213,-10.9857
210,-9.14422,-10.9884
211,-9.12748,-11.0049
212,-9.08536,-11.0111
213,-9.13138,-11.0163
214,-9.09637,-11.021
215,-9.14482,-11.03
216,-9.17041,-11.0418
217,-9.14906,-11.0423
218,-9.26137,-11.0443
219,-9.20883,-11.0496
220,-9.23425,-11.0559
221,-9.28134,-11.0655
222,-9.23785,-11.0757
223,-9.21037,-11.0867
224,-9.24865,-11.102
225,-9.23842,-11.1082
226,-9.2907,-11.1107
227,-9.26504,-11.1182
228,-9.24962,-11.1351
229,-9.296,-11.1423
230,-9.28069,-11.1479
231,-9.26142,-11.1512
232,-9.24939,-11.1605
233,-9.25688,-11.1703
234,-9.28658,-11.1739
235,-9.37623,-11.1792
236,-9.43751,-11.1825
237,-9.30318,-11.195
238,-9.33657,-11.1995
239,-9.37654,-11.2016
240,-9.41907,-11.2065
241,-9.41749,-11.2142
242,-9.33401,-11.2213
243,-9.33146,-11.2316
244,-9.34626,-11.2318
245,-9.3478,-11.2338
246,-9.39035,-11.2393
247,-9.38448,-11.2387
248,-9.35488,-11.242
249,-9.35143,-11.254
250,-9.45153,-11.256
251,-9.34421,-11.2587
252,-9.35701,-11.2636
253,-9.38276,-11.272
254,-9.39567,-11.2715
255,-9.40377,-11.2716
256,-9.44693,-11.2774
257,-9.42255,-11.2831
258,-9.46944,-11.2873
259,-9.42607,-11.2925
260,-9.41217,-11.2952
261,-9.40829,-11.3004
262,-9.38588,-11.3046
263,-9.40535,-11.3117
264,-9.41183,-11.3122
265,-9.4325,-11.3149
266,-9.40622,-11.321
267,-9.51223,-11.3281
268,-9.50613,-11.3314
269,-9.43236,-11.3328
270,-9.43834,-11.3367
271,-9.48053,-11.3404
272,-9.50641,-11.3464
273,-9.54,-11.3489
274,-9.47181,-11.3537
275,-9.49843,-11.3598
276,-9.5245,-11.3589
277,-9.57488,-11.3644
278,-9.47434,-11.3673
279,-9.44553,-11.3675
280,-9.49607,-11.3712
281,-9.50886,-11.3746
282,-9.60208,-11.3797
283,-9.4798,-11.378
284,-9.50222,-11.3839
285,-9.50505,-11.384
286,-9.57374,-11.3879
287,-9.54032,-11.3917
288,-9.50736,-11.3981
289,-9.4708,-11.4
290,-9.42469,-11.4017
291,-9.46349,-11.401
292,-9.51383,-11.4048
293,-9.51548,-11.4078
294,-9.52844,-11.4083
295,-9.55222,-11.4173
296,-9.50967,-11.4193
297,-9.43916,-11.4261
298,-9.45082,-11.4313
299,-9.46945,-11.4322
300,-9.56548,-11.4351
301,-9.55589,-11.435
302,-9.60364,-11.4394
303,-9.6686,-11.4388
304,-9.6275,-11.4421
305,-9.49971,-11.4452
306,-9.61448,-11.4458
307,-9.58165,-11.453
308,-9.6082,-11.4597
309,-9.56833,-11.4602
310,-9.55224,-11.4614
311,-9.50072,-11.4672
312,-9.52886,-11.4702
313,-9.57649,-11.4728
314,-9.56905,-11.4762
315,-9.52515,-11.4752
316,-9.56403,-11.4761
317,-9.56912,-11.4801
318,-9.543,-11.4817
319,-9.59024,-11.4847
320,-9.59715,-11.4866
321,-9.64646,-11.4925
322,-9.67321,-11.4979
323,-9.60977,-11.4958
324,-9.51628,-11.4971
325,-9.53777,-11.4979
326,-9.59513,-11.4977
327,-9.57948,-11.5011
328,-9.56043,-11.5024
329,-9.61857,-11.507
330,-9.62731,-11.5099
331,-9.672,-11.513
332,-9.56446,-11.5147
333,-9.6115,-11.5174
334,-9.71448,-11.517
335,-9.71076,-11.5204
336,-9.67539,-11.5263
337,-9.56377,-11.5269
338,-9.61349,-11.53
339,-9.62517,-11.5327
340,-9.65462,-11.536
