Generation,Mean Fitness,Best Fitness
1,184.105,76.1326
2,167.834,76.1326
3,151.66,75.1184
4,139.353,61.9228
5,126.689,66.5454
6,115.731,56.3288
7,105.733,45.0451
8,94.5072,35.3717
9,84.0149,19.329
10,74.7924,28.443
11,66.5148,22.0025
12,59.5818,19.7031
13,53.4265,19.7031
14,47.1102,18.3285
15,41.6047,11.9045
16,36.1775,9.62152
17,32.548,8.8626
18,27.9715,8.06558
19,24.769,8.7062
20,21.7034,7.72701
21,19.2305,6.77651
22,16.972,7.12398
23,15.1862,6.33009
24,13.5313,6.19733
25,12.4157,5.17516
26,10.8858,4.78467
27,9.87163,4.60971
28,9.55713,4.5931
29,8.7705,3.8675
30,8.25208,4.1699
31,8.03762,3.47598
32,7.93083,3.12683
33,7.22203,3.17569
34,6.7562,2.42047
35,6.19163,2.46263
36,5.70662,2.00844
37,5.69576,1.95947
38,5.14637,1.91403
39,4.77257,1.91403
40,4.66646,1.78414
41,4.38886,1.78414
42,4.18458,1.75578
43,3.65735,1.75578
44,3.61016,1.67101
45,3.56087,1.71606
46,3.79126,1.67101
47,3.57715,1.67098
48,3.24074,1.63978
49,3.24632,1.58131
50,3.25429,1.58131
51,3.58811,1.58131
52,3.29966,1.4888
53,2.99133,1.54807
54,3.05343,1.55007
55,2.99359,1.54974
56,2.9734,1.54488
57,2.98707,1.52024
58,2.85848,1.52024
59,2.87689,1.46128
60,3.21411,1.46128
61,2.95686,1.45518
62,2.91613,1.42542
63,2.71003,1.41895
64,3.24,1.41895
65,2.92672,1.41895
66,3.13998,1.4106
67,2.83179,1.40414
68,3.21615,1.4117
69,3.0979,1.4106
70,2.89739,1.40357
71,2.93754,1.40357
72,2.82562,1.40357
73,2.77543,1.39593
74,2.98903,1.39593
75,2.78806,1.39593
76,2.85717,1.39512
77,2.73502,1.39464
78,2.92293,1.39383
79,2.65577,1.39383
80,2.75422,1.39383
81,3.0438,1.39383
82,2.99678,1.39383
83,2.90866,1.39383
84,3.3785,1.39383
85,2.98027,1.39383
86,2.97214,1.39383
87,2.87732,1.39383
88,3.0266,1.39383
89,2.78226,1.39383
90,3.02641,1.39383
91,2.77265,1.39383
92,2.92684,1.39383
93,2.90763,1.39383
94,3.07465,1.39383
95,3.16182,1.39383
96,2.86574,1.39383
97,2.89552,1.39383
98,2.81962,1.39383
99,3.15792,1.39383
100,2.97421,1.39382
101,3.27611,1.39382
102,2.95103,1.39382
103,3.58329,1.39382
104,3.15464,1.39382
105,2.76453,1.39382
106,2.57137,1.39382
107,2.78868,1.39382
108,2.79723,1.39378
109,2.61406,1.39378
110,2.87481,1.39378
111,2.59698,1.39378
112,2.71511,1.39378
113,2.95349,1.39378
114,3.16175,1.39378
115,2.74962,1.39378
116,2.88451,1.39378
117,2.89145,1.39378
118,2.81562,1.39375
119,2.60209,1.39375
120,3.08472,1.39375
121,3.28591,1.39375
122,2.96877,1.39375
123,3.36549,1.39375
124,2.69433,1.39375
125,3.02404,1.39375
126,3.20539,1.39375
127,2.78969,1.39375
128,2.96154,1.39375
129,3.15494,1.39375
130,2.77401,1.39375
131,3.14141,1.39375
132,2.71636,1.39375
133,2.70346,1.39375
134,2.82876,1.39375
135,2.89227,1.39375
136,2.80089,1.39375
137,3.01214,1.39375
138,2.96717,1.39375
139,2.67426,1.39375
140,2.86438,1.39375
141,3.02803,1.39375
142,3.21534,1.39375
143,3.16503,1.39375
144,2.87099,1.39375
145,3.33061,1.39375
146,2.64074,1.39375
147,3.05342,1.39375
148,3.33171,1.39375
149,3.22948,1.39375
150,3.1821,1.39375
151,2.8794,1.39375
152,2.6807,1.39375
153,2.62275,1.39375
154,2.96782,1.39375
155,2.94363,1.39375
156,2.62653,1.39375
157,3.1244,1.39375
158,3.06111,1.39375
159,2.83549,1.39375
160,2.98133,1.39375
161,2.88113,1.39375
162,3.01739,1.39375
163,2.73137,1.39375
164,2.87257,1.39375
165,3.02383,1.39375
166,3.17506,1.39375
167,2.86722,1.39375
168,2.77172,1.39375
169,2.78465,1.39375
170,2.9877,1.39375
171,3.27005,1.39375
172,2.81661,1.39375
173,3.01215,1.39375
174,2.96462,1.39375
175,2.93709,1.39375
176,3.2173,1.39375
177,3.13487,1.39375
178,2.8498,1.39375
179,2.91319,1.39375
180,2.75614,1.39375
181,2.95513,1.39375
182,3.40034,1.39375
183,2.91231,1.39375
184,3.02136,1.39375
185,2.87829,1.39375
186,2.50465,1.39375
187,2.97769,1.39375
188,3.17056,1.39375
189,2.81761,1.39375
190,2.66367,1.39375
191,3.26404,1.39375
192,3.15762,1.39375
193,2.66002,1.39375
194,2.8168,1.39375
195,2.85409,1.39375
196,3.20305,1.39375
197,2.99441,1.39375
198,3.09976,1.39375
199,2.88323,1.39375
200,2.87712,1.39375
201,2.64571,1.39375
202,2.82219,1.39375
203,3.20485,1.39375
204,3.29624,1.39375
205,2.49433,1.39375
206,2.9664,1.39375
207,2.64109,1.39375
208,2.9947,1.39375
209,2.84651,1.39375
210,2.87229,1.39375
211,2.92729,1.39375
212,3.04813,1.39375
213,2.47094,1.39375
214,2.4743,1.39375
215,2.7718,1.39375
216,2.66555,1.39375
217,2.68325,1.39375
218,2.9491,1.39375
219,3.01887,1.39375
220,2.67043,1.39375
221,2.8296,1.39375
222,2.79425,1.39375
223,2.79371,1.39375
224,2.79484,1.39375
225,2.93906,1.39375
226,3.02049,1.39375
227,2.58943,1.39375
228,3.29967,1.39375
229,3.04878,1.39375
230,2.78884,1.39375
231,3.19746,1.39375
232,2.98814,1.39375
233,3.2696,1.39375
234,3.34675,1.39375
235,3.16191,1.39375
236,3.06095,1.39375
237,2.81927,1.39375
238,3.05633,1.39375
239,2.8323,1.39375
240,2.7061,1.39375
241,2.88398,1.39375
242,3.19901,1.39375
243,3.24675,1.39375
244,2.81462,1.39375
245,2.78888,1.39375
246,2.96861,1.39375
247,2.68376,1.39375
248,2.81605,1.39375
249,2.94407,1.39375
250,2.91667,1.39375
251,2.70151,1.39375
252,2.68346,1.39375
253,2.99952,1.39375
254,2.79309,1.39375
255,3.1317,1.39375
256,2.94071,1.39375
257,2.55491,1.39375
258,2.96,1.39375
259,2.88114,1.39375
260,2.70179,1.39375
261,3.20411,1.39375
262,3.08251,1.39375
263,2.93567,1.39375
264,2.79202,1.39375
265,3.02481,1.39375
266,3.38958,1.39375
267,2.78078,1.39375
268,2.86843,1.39375
269,2.78784,1.39375
270,2.927,1.39375
271,2.9795,1.39375
272,2.85058,1.39375
273,3.22364,1.39375
274,3.16702,1.39375
275,2.86606,1.39375
276,3.07647,1.39375
277,3.16128,1.39375
278,3.36348,1.39375
279,2.71363,1.39375
280,3.11255,1.39375
281,3.25325,1.39375
282,2.9088,1.39375
283,3.09074,1.39375
284,2.71622,1.39375
285,2.83166,1.39375
286,3.0076,1.39375
287,3.09682,1.39375
288,2.87793,1.39375
289,3.01214,1.39375
290,2.87512,1.39375
291,2.74019,1.39375
292,2.85055,1.39375
293,3.01845,1.39375
294,2.81669,1.39375
295,3.01914,1.39375
296,2.97178,1.39375
297,2.98089,1.39375
298,2.93556,1.39375
299,2.8046,1.39375
300,2.87207,1.39375
301,3.14085,1.39375
302,2.95222,1.39375
303,2.98566,1.39375
304,2.8308,1.39375
305,3.11676,1.39375
306,3.21692,1.39375
307,2.66772,1.39375
308,3.00956,1.39375
309,2.93028,1.39375
310,3.17924,1.39375
311,2.50491,1.39375
312,2.78989,1.39375
313,3.07789,1.39375
314,3.04337,1.39375
315,3.10663,1.39375
316,2.90018,1.39375
317,2.77583,1.39375
318,3.55889,1.39375
319,2.99626,1.39375
320,2.89717,1.39375
321,2.69864,1.39375
322,2.90317,1.39375
323,3.20269,1.39375
324,2.9032,1.39375
325,2.87354,1.39375
326,3.25578,1.39375
327,2.90592,1.39375
328,2.68346,1.39375
329,3.30644,1.39375
330,2.75007,1.39375
331,3.16257,1.39375
332,2.71794,1.39375
333,2.93879,1.39375
334,3.22897,1.39375
335,2.91092,1.39375
336,3.04948,1.39375
337,3.00164,1.39375
338,2.9553,1.39375
339,2.84492,1.39375
340,2.90533,1.39375
341,2.99233,1.39375
342,3.10769,1.39375
343,2.96579,1.39375
344,3.02634,1.39375
345,3.11565,1.39375
346,2.6165,1.39375
347,2.9668,1.39375
348,2.76712,1.39375
349,3.19358,1.39375
350,2.85485,1.39375
351,2.87421,1.39375
352,3.02105,1.39375
353,3.16229,1.39375
354,3.47765,1.39375
355,3.40559,1.39375
356,3.16247,1.39375
357,2.96618,1.39375
358,3.11693,1.39375
359,2.91572,1.39375
360,3.0581,1.39375
361,2.80335,1.39375
362,3.09534,1.39375
363,3.29628,1.39375
364,2.86072,1.39375
365,3.20066,1.39375
366,3.30396,1.39375
367,2.58557,1.39375
368,2.77185,1.39375
369,2.8386,1.39375
370,3.09737,1.39375
371,2.72107,1.39375
372,3.30976,1.39375
373,3.03149,1.39375
374,2.7311,1.39375
375,2.67119,1.39375
376,3.21939,1.39375
377,2.88047,1.39375
378,2.95243,1.39375
379,3.42731,1.39375
380,2.8428,1.39375
381,2.7816,1.39375
382,2.92675,1.39375
383,2.94695,1.39375
384,2.64949,1.39375
385,2.53458,1.39375
386,2.72461,1.39375
387,2.66408,1.39375
388,3.08712,1.39375
389,3.12615,1.39375
390,2.7183,1.39375
391,2.73088,1.39375
392,2.98592,1.39375
393,3.00224,1.39375
394,3.17316,1.39375
395,2.65279,1.39375
396,2.96508,1.39375
397,2.79999,1.39375
398,2.8804,1.39375
399,3.04489,1.39375
400,2.49819,1.39375
401,2.7134,1.39375
402,2.98974,1.39375
403,2.63695,1.39375
404,3.3091,1.39375
405,3.06043,1.39375
406,3.0935,1.39375
407,3.12336,1.39375
408,2.84031,1.39375
409,2.91403,1.39375
410,3.51561,1.39375
411,3.18791,1.39375
412,3.3705,1.39375
413,3.10976,1.39375
