Generation,Mean Fitness,Best Fitness
1,24.9424,29.4018
2,26.0895,29.8975
3,27.0714,30.6699
4,27.9278,31.2665
5,28.7103,31.7107
6,29.4731,32.2228
7,30.1979,32.8728
8,30.864,33.3848
9,31.5264,33.8305
10,32.1256,34.2795
11,32.6847,34.6425
12,33.1838,35.051
13,33.677,35.3825
14,34.123,35.7447
15,34.5432,36.0216
16,34.9037,36.3721
17,35.2506,36.6638
18,35.5913,36.8776
19,35.9132,37.2156
20,36.2258,37.5289
21,36.5418,37.7858
22,36.8331,38.0755
23,37.1067,38.315
24,37.381,38.5387
25,37.6734,38.8207
26,37.9478,39.0474
27,38.2182,39.3082
28,38.4673,39.5428
29,38.7186,39.7906
30,38.9655,40.0265
31,39.1977,40.2191
32,39.4405,40.3999
33,39.6705,40.6342
34,39.896,40.854
35,40.1187,41.0652
36,40.3351,41.2394
37,40.5523,41.4379
38,40.7657,41.6685
39,40.9619,41.8929
40,41.1766,42.1309
41,41.3808,42.3361
42,41.5862,42.517
43,41.7967,42.7471
44,42.0042,42.9721
45,42.2243,43.1717
46,42.438,43.3779
47,42.6532,43.6182
48,42.8625,43.8043
49,43.0676,44.0389
50,43.2813,44.253
