Generation,Mean Fitness,Best Fitness
1,-1.52031,-1.92862
2,-1.6106,-2.00136
3,-1.69656,-2.08977
4,-1.77805,-2.16469
5,-1.85807,-2.23871
6,-1.94141,-2.28924
7,-2.02613,-2.38045
8,-2.10857,-2.47145
9,-2.1926,-2.55969
10,-2.27658,-2.63529
11,-2.35934,-2.71489
12,-2.44138,-2.78333
13,-2.51802,-2.85087
14,-2.59515,-2.92554
15,-2.67248,-2.99441
16,-2.74867,-3.05216
17,-2.82256,-3.11822
18,-2.89321,-3.16878
19,-2.96224,-3.21896
20,-3.0262,-3.27131
21,-3.08753,-3.32887
22,-3.14556,-3.36481
23,-3.19974,-3.40063
24,-3.24727,-3.43177
25,-3.2922,-3.46208
26,-3.3346,-3.49406
27,-3.37505,-3.51968
28,-3.41006,-3.54841
29,-3.44228,-3.57149
30,-3.47446,-3.58248
31,-3.50354,-3.58831
32,-3.52734,-3.59539
33,-3.54786,-3.60108
34,-3.56494,-3.60848
35,-3.57891,-3.61513
36,-3.58971,-3.61688
37,-3.59691,-3.61818
38,-3.60302,-3.6198
39,-3.6085,-3.62244
40,-3.6128,-3.62285
41,-3.61553,-3.62283
42,-3.61766,-3.62376
43,-3.6195,-3.62376
44,-3.62127,-3.62376
45,-3.62245,-3.624
46,-3.62299,-3.62376
47,-3.62343,-3.62376
48,-3.62365,-3.62376
49,-3.62372,-3.62376
50,-3.62375,-3.62376
51,-3.62376,-3.62376
52,-3.62376,-3.62376
53,-3.62376,-3.62376
54,-3.62376,-3.62376
55,-3.62376,-3.62376
56,-3.62376,-3.62376
57,-3.62376,-3.62376
58,-3.62376,-3.62376
59,-3.62376,-3.62376
60,-3.62376,-3.62376
61,-3.62376,-3.62376
62,-3.62376,-3.62376
63,-3.62376,-3.62376
64,-3.62376,-3.62376
65,-3.62376,-3.62376
66,-3.62376,-3.62376
67,-3.62376,-3.62376
68,-3.62376,-3.62376
69,-3.62376,-3.62376
70,-3.62376,-3.62376
71,-3.62376,-3.62376
72,-3.62376,-3.62376
73,-3.62376,-3.62376
74,-3.62376,-3.62376
75,-3.62376,-3.62376
76,-3.62376,-3.62376
77,-3.62376,-3.62376
78,-3.62376,-3.62376
79,-3.62376,-3.62376
80,-3.62376,-3.62376
81,-3.62376,-3.62376
82,-3.62376,-3.62376
83,-3.62376,-3.62376
84,-3.62376,-3.62376
85,-3.62376,-3.62376
86,-3.62376,-3.62376
87,-3.62376,-3.62376
88,-3.62376,-3.62376
89,-3.62376,-3.62376
90,-3.62376,-3.62376
91,-3.62376,-3.62376
92,-3.62376,-3.62376
93,-3.62376,-3.62376
94,-3.62376,-3.62376
95,-3.62376,-3.62376
96,-3.62376,-3.62376
97,-3.62376,-3.62376
98,-3.62376,-3.62376
99,-3.62376,-3.62376
100,-3.62376,-3.62376
101,-3.62376,-3.62376
102,-3.62376,-3.62376
103,-3.62376,-3.62376
104,-3.62376,-3.62376
105,-3.62376,-3.62376
106,-3.62376,-3.62376
107,-3.62376,-3.62376
108,-3.62376,-3.62376
109,-3.62376,-3.62376
110,-3.62376,-3.62376
111,-3.62376,-3.62376
112,-3.62376,-3.62376
113,-3.62376,-3.62376
114,-3.62376,-3.62376
115,-3.62376,-3.62376
116,-3.62376,-3.62376
117,-3.62376,-3.62376
118,-3.62376,-3.62376
119,-3.62376,-3.62376
120,-3.62376,-3.62376
121,-3.62376,-3.62376
122,-3.62376,-3.62376
123,-3.62376,-3.62376
124,-3.62376,-3.62376
125,-3.62376,-3.62376
126,-3.62376,-3.62376
127,-3.62376,-3.62376
128,-3.62376,-3.62376
129,-3.62376,-3.62376
130,-3.62376,-3.62376
131,-3.62376,-3.62376
132,-3.62376,-3.62376
133,-3.62376,-3.62376
134,-3.62376,-3.62376
135,-3.62376,-3.62376
136,-3.62376,-3.62376
137,-3.62376,-3.62376
138,-3.62376,-3.62376
139,-3.62376,-3.62376
140,-3.62376,-3.62376
141,-3.62376,-3.62376
142,-3.62376,-3.62376
143,-3.62376,-3.62376
144,-3.62376,-3.62376
145,-3.62376,-3.62376
146,-3.62376,-3.62376
147,-3.62376,-3.62376
148,-3.62376,-3.62376
149,-3.62376,-3.62376
150,-3.62376,-3.62376
151,-3.62376,-3.62376
152,-3.62376,-3.62376
153,-3.62376,-3.62376
154,-3.62376,-3.62376
155,-3.62376,-3.62376
156,-3.62376,-3.62376
157,-3.62376,-3.62376
158,-3.62376,-3.62376
159,-3.62376,-3.62376
160,-3.62376,-3.62376
161,-3.62376,-3.62376
162,-3.62376,-3.62376
163,-3.62376,-3.62376
164,-3.62376,-3.62376
165,-3.62376,-3.62376
166,-3.62376,-3.62376
167,-3.62376,-3.62376
168,-3.62376,-3.62376
169,-3.62376,-3.62376
170,-3.62376,-3.62376
171,-3.62376,-3.62376
172,-3.62376,-3.62376
173,-3.62376,-3.62376
174,-3.62376,-3.62376
175,-3.62376,-3.62376
176,-3.62376,-3.62376
177,-3.62376,-3.62376
178,-3.62376,-3.62376
179,-3.62376,-3.62376
180,-3.62376,-3.62376
181,-3.62376,-3.62376
182,-3.62376,-3.62376
183,-3.62376,-3.62376
184,-3.62376,-3.62376
185,-3.62376,-3.62376
186,-3.62376,-3.62376
187,-3.62376,-3.62376
188,-3.62376,-3.62376
189,-3.62376,-3.62376
190,-3.62376,-3.62376
191,-3.62376,-3.62376
192,-3.62376,-3.62376
193,-3.62376,-3.62376
194,-3.62376,-3.62376
195,-3.62376,-3.62376
196,-3.62376,-3.62376
197,-3.62376,-3.62376
198,-3.62376,-3.62376
199,-3.62376,-3.62376
200,-3.62376,-3.62376
201,-3.62376,-3.62376
202,-3.62376,-3.62376
203,-3.62376,-3.62376
204,-3.62376,-3.62376
205,-3.62376,-3.62376
206,-3.62376,-3.62376
207,-3.62376,-3.62376
208,-3.62376,-3.62376
209,-3.62376,-3.62376
210,-3.62376,-3.62376
211,-3.62376,-3.62376
