Generation,Mean Fitness,Best Fitness
1,181.854,114.804
2,192.369,137.93
3,197.597,144.483
4,195.893,151.055
5,200.173,152.269
6,205.994,152.269
7,210.876,150.38
8,216.915,155.776
9,220.041,166.173
10,229.576,140.418
11,233.735,140.418
12,239.407,179.785
13,240.2,196.725
14,245.779,186.987
15,245.932,200.884
16,246.531,207.931
17,251.935,207.931
18,256.161,212.322
19,256.802,210.046
20,257.043,222.014
21,256.426,220.245
22,258.921,218.36
23,258.259,222.189
24,258.288,225.972
25,256.063,224.522
26,252.458,201.393
27,253.536,222.36
28,254.689,224.096
29,254.299,210.004
30,250.712,225.538
31,253.481,228.146
32,254.505,228.321
33,255.089,228.321
34,254.235,228.146
35,254.586,234.478
36,253.388,231.759
37,254.683,234.086
38,254.971,235.374
39,255.688,234.098
40,256.285,235.494
41,254.188,227.886
42,256.723,226.436
43,256.153,235.549
44,254.616,233.923
45,255.187,233.923
46,254.997,233.923
47,253.827,233.923
48,253.258,237.536
49,251.62,234.098
50,251.991,234.098
