Generation,Mean Fitness,Best Fitness
1,183.365,86.5898
2,167.007,91.4455
3,152.3,72.2824
4,138.594,63.8219
5,126.868,54.0493
6,114.242,43.2249
7,102.519,37.7687
8,91.2193,30.3666
9,81.9544,33.0699
10,73.1899,24.4656
11,64.5258,24.4656
12,56.4647,21.1047
13,49.5767,16.6065
14,42.9726,14.9351
15,37.925,13.5666
16,33.5846,12.1373
17,30.3063,13.021
18,26.9389,10.3417
19,24.2712,10.6807
20,22.3667,9.94573
21,19.7531,4.78161
22,18.176,6.40864
23,16.304,7.35666
24,14.8889,6.40118
25,13.7012,5.85516
26,12.7612,4.8907
27,11.2218,4.3833
28,10.6227,4.24901
29,9.82577,4.07735
30,9.2065,4.35243
31,8.33498,4.00142
32,7.98237,3.55128
33,7.73364,3.29715
34,6.96007,3.20395
35,6.37092,2.52699
36,6.00272,2.34013
37,5.66998,2.03525
38,5.52622,2.03525
39,4.89628,1.8782
40,5.25515,1.91158
41,4.74468,1.91158
42,4.58305,1.80429
43,4.10051,1.68304
44,4.11424,1.6489
45,3.87445,1.63622
46,4.13505,1.56681
47,3.59516,1.56172
48,3.34532,1.56172
49,3.51428,1.48534
50,3.08676,1.50845
51,3.46488,1.49673
52,3.31867,1.44653
53,3.04989,1.44653
54,3.47276,1.44041
55,2.64815,1.42805
56,3.23747,1.42632
57,3.06269,1.42632
58,3.04085,1.41176
59,2.95333,1.41176
60,2.84855,1.40761
61,2.46894,1.39801
62,3.14186,1.39801
63,3.28312,1.39801
64,3.33842,1.39801
65,2.73068,1.39758
66,2.76405,1.38794
67,2.9608,1.38794
68,2.94663,1.3799
69,2.92007,1.3799
70,2.78357,1.3799
71,3.07059,1.36919
72,2.82805,1.36919
73,2.61511,1.36919
74,2.96098,1.36855
75,2.6699,1.3684
76,2.80685,1.3684
77,2.80888,1.36812
78,2.94717,1.36786
79,2.74664,1.36687
80,3.06603,1.36702
81,3.28889,1.36687
82,2.9098,1.36652
83,3.2672,1.36659
84,3.02338,1.36645
85,3.49222,1.36645
86,3.09071,1.36645
87,2.7653,1.36645
88,3.08905,1.36629
89,2.9715,1.36629
90,3.21736,1.36604
91,3.07485,1.36629
92,2.96607,1.36629
93,3.02587,1.36629
94,3.1645,1.36608
95,2.71061,1.36608
96,3.12987,1.36608
97,3.03512,1.36592
98,3.40855,1.36588
99,3.02211,1.36588
100,2.90456,1.36588
101,2.84552,1.36588
102,3.03874,1.36563
103,3.18724,1.36563
104,2.65267,1.36552
105,2.78574,1.36552
106,2.46082,1.36552
107,2.85842,1.36552
108,2.67738,1.36552
109,2.91531,1.36552
110,2.79519,1.36552
111,2.87492,1.36552
112,2.48318,1.36552
113,2.7356,1.36552
114,3.04125,1.36552
115,3.3357,1.36552
116,2.76875,1.36552
117,2.76681,1.36552
118,2.9487,1.36552
119,2.90577,1.36552
120,2.73177,1.36552
121,2.78748,1.36552
122,3.39874,1.36552
123,3.3464,1.36552
124,2.69947,1.36552
125,2.67852,1.36549
126,3.05617,1.36549
127,3.11718,1.36549
128,3.08676,1.36549
129,3.16418,1.36549
130,2.65414,1.36549
131,2.71925,1.36549
132,2.60046,1.36549
133,2.73005,1.36549
134,2.95539,1.36549
135,2.77533,1.36549
136,2.99395,1.36549
137,3.0195,1.36549
138,2.93279,1.36549
139,2.72806,1.36549
140,2.88015,1.36549
141,2.49035,1.36549
142,3.07823,1.36549
143,2.85317,1.36549
144,2.59145,1.36549
145,3.24931,1.36549
146,2.75795,1.36549
147,2.81289,1.36549
148,2.84557,1.36549
149,2.88288,1.36549
150,3.22168,1.36549
151,3.03949,1.36549
152,2.60864,1.36549
153,2.94289,1.36549
154,3.26453,1.36549
155,2.94708,1.36549
156,2.85667,1.36549
157,2.97701,1.36549
158,3.09336,1.36549
159,3.13777,1.36548
160,3.09329,1.36548
161,3.02216,1.36548
162,2.85417,1.36548
163,2.64608,1.36548
164,2.71126,1.36548
165,2.77717,1.36548
166,2.9352,1.36548
167,2.90958,1.36548
168,3.17266,1.36548
169,2.85468,1.36548
170,2.88637,1.36548
171,2.70318,1.36548
172,2.93978,1.36548
173,2.76175,1.36548
174,2.8938,1.36548
175,3.14486,1.36548
176,2.82165,1.36548
177,2.89832,1.36548
178,3.04789,1.36548
179,2.55536,1.36548
180,2.70294,1.36548
181,2.56332,1.36548
182,2.7356,1.36548
183,3.06942,1.36548
184,2.95596,1.36548
185,3.22071,1.36548
186,2.94675,1.36548
187,2.88411,1.36548
188,3.07203,1.36548
189,3.04679,1.36548
190,2.7615,1.36548
191,2.66882,1.36548
192,3.34682,1.36548
193,2.85738,1.36548
194,3.15335,1.36548
195,2.90011,1.36548
196,2.96807,1.36548
197,3.13865,1.36548
198,3.01525,1.36548
199,3.12662,1.36548
200,3.0555,1.36548
201,2.80796,1.36548
202,2.96833,1.36548
203,2.93805,1.36548
204,3.07903,1.36548
205,3.13418,1.36548
206,3.04587,1.36548
207,2.67857,1.36548
208,3.04163,1.36548
209,2.72958,1.36548
210,3.34942,1.36548
211,2.95089,1.36548
212,2.6717,1.36548
213,2.67788,1.36548
214,2.93556,1.36548
215,3.07707,1.36548
216,2.99283,1.36548
217,3.27079,1.36548
218,2.88573,1.36548
219,2.94227,1.36548
220,2.73451,1.36548
221,2.78998,1.36548
222,2.61811,1.36548
223,2.79541,1.36548
224,2.40473,1.36548
225,2.87842,1.36548
226,3.41444,1.36548
227,2.97979,1.36548
228,2.86853,1.36548
229,3.36809,1.36548
230,3.08317,1.36548
231,3.15534,1.36548
232,2.69091,1.36548
233,2.80087,1.36548
234,2.90138,1.36548
235,3.04459,1.36548
236,3.16344,1.36548
237,2.76965,1.36548
238,2.70135,1.36548
239,2.69996,1.36548
240,2.50355,1.36548
241,3.09829,1.36548
242,3.35721,1.36548
243,3.04815,1.36548
244,3.19278,1.36548
245,3.11531,1.36548
246,2.77478,1.36548
247,2.88185,1.36548
248,3.17958,1.36548
249,3.13918,1.36548
250,2.85448,1.36548
251,3.10298,1.36548
252,2.46956,1.36548
253,2.88644,1.36548
254,3.19353,1.36548
255,2.44441,1.36548
256,3.06194,1.36548
257,2.91907,1.36548
258,2.55295,1.36548
259,2.90896,1.36548
260,2.61804,1.36548
261,3.09842,1.36548
262,2.89295,1.36548
263,3.16416,1.36548
264,3.24734,1.36548
265,2.81806,1.36548
266,2.9981,1.36548
267,3.3593,1.36548
268,2.84853,1.36548
269,2.95985,1.36548
270,2.6606,1.36548
271,2.90598,1.36548
272,3.18872,1.36548
273,2.88704,1.36548
274,2.79253,1.36548
275,2.77957,1.36548
276,3.0408,1.36548
277,3.30592,1.36548
278,2.97297,1.36548
279,3.13402,1.36548
280,3.19798,1.36548
281,3.50438,1.36548
282,3.08925,1.36548
283,2.92571,1.36548
284,2.98431,1.36548
285,2.73361,1.36548
286,3.04208,1.36548
287,2.96394,1.36548
288,3.12173,1.36548
289,2.93,1.36548
290,2.88353,1.36548
291,2.75704,1.36548
292,3.08636,1.36548
293,2.79494,1.36548
294,3.12703,1.36548
295,2.67182,1.36548
296,3.04931,1.36548
297,3.11498,1.36548
298,2.99415,1.36548
299,3.47465,1.36548
300,3.0691,1.36548
301,2.98112,1.36548
302,2.76623,1.36548
303,3.2203,1.36548
304,3.12747,1.36548
305,2.92263,1.36548
306,2.81281,1.36548
307,2.94857,1.36548
308,3.04816,1.36548
309,3.0863,1.36548
310,2.83533,1.36548
311,2.96553,1.36548
312,3.50328,1.36548
313,3.07441,1.36548
314,3.30361,1.36548
315,2.9573,1.36548
316,3.19767,1.36548
317,3.36955,1.36548
318,2.8937,1.36548
319,2.79631,1.36548
320,3.19574,1.36548
321,3.02418,1.36548
322,2.6921,1.36548
323,2.62554,1.36548
324,2.91244,1.36548
325,2.5951,1.36548
326,2.70894,1.36548
327,2.99213,1.36548
328,2.64175,1.36548
329,2.81523,1.36548
330,2.86996,1.36548
331,2.60539,1.36548
332,2.79633,1.36548
333,3.02566,1.36548
