Generation,Mean Fitness,Best Fitness
1,0.201162,54.356
2,46.7392,46.7392
3,46.7292,46.816
4,46.7392,46.7392
5,46.7315,46.7392
6,46.7392,46.7392
7,46.7392,46.7392
8,46.7392,46.7392
9,46.7392,46.7392
10,46.7392,46.7392
11,46.7392,46.7392
12,46.7392,46.7392
13,46.7392,46.7392
14,46.7392,46.7392
15,46.7392,46.7392
16,46.7392,46.7392
17,46.7392,46.7392
18,46.7392,46.7392
19,46.7392,46.7392
20,46.7392,46.7392
21,46.7329,46.7392
22,46.7392,46.7392
23,46.7392,46.7392
24,46.7392,46.7392
25,46.7217,46.7392
26,46.7458,47.067
27,46.7524,47.067
28,46.7458,47.067
29,46.7392,46.7392
30,46.7392,46.7392
31,46.7392,46.7392
32,46.7392,46.7392
33,46.7392,46.7392
34,46.7392,46.7392
35,46.7392,46.7392
36,46.7392,46.7392
37,46.7392,46.7392
38,46.7392,46.7392
39,46.7392,46.7392
40,46.7392,46.7392
41,46.7392,46.7392
42,46.7392,46.7392
43,46.7392,46.7392
44,46.7392,46.7392
45,46.7392,46.7392
46,46.7392,46.7392
47,46.7392,46.7392
48,46.7392,46.7392
49,46.7392,46.7392
50,46.7392,46.7392
