Generation,Mean Fitness,Best Fitness
1,186.149,116.615
2,169.026,108.665
3,154.388,100.5
4,140.877,92.7796
5,128.909,85.7668
6,118.571,79.3259
7,108.766,72.7111
8,99.6049,67.3487
9,91.6317,62.0188
10,84.5078,57.2082
11,78.0094,53.4678
12,72.0919,51.0861
13,66.9277,48.4481
14,62.2576,45.7379
15,58.3756,43.8418
16,54.7427,42.2828
17,52.0446,41.3616
18,49.1621,40.4214
19,46.9321,40.0484
20,45.4421,39.616
21,44.1592,39.0468
22,43.2008,38.601
23,42.3796,38.5907
24,41.5263,38.1671
25,40.9886,37.8092
26,40.5935,37.6831
27,40.2288,37.3346
28,39.8073,37.0858
29,39.6818,36.9779
30,39.2851,36.9314
31,39.0791,36.7119
32,38.8718,36.5913
33,38.7185,36.4033
34,38.5246,36.22
35,38.2651,36.1554
36,38.0412,36.0847
37,38.1046,35.8676
38,37.8918,35.5532
39,37.6977,35.3141
40,37.5258,34.9352
41,37.3638,34.9784
42,37.2729,34.8939
43,37.1486,34.8831
44,37.0534,34.5828
45,36.6227,34.5959
46,36.5801,34.5857
47,36.403,34.276
48,36.2652,34.2897
49,36.0498,34.1504
50,36.0118,34.1344
