Generation,Mean Fitness,Best Fitness
1,-1.62416,-5.94186
2,-1.82281,-6.52588
3,-2.01768,-7.07397
4,-2.21489,-7.97703
5,-2.42015,-8.45443
6,-2.6413,-9.31648
7,-2.8839,-9.98211
8,-3.15414,-10.632
9,-3.45406,-11.3574
10,-3.78568,-11.8696
11,-4.14445,-12.3416
12,-4.52432,-13.0245
13,-4.92154,-13.4106
14,-5.33406,-14.0264
15,-5.75815,-14.3567
16,-6.18672,-14.7902
17,-6.62619,-15.1792
18,-7.06909,-15.6392
19,-7.51684,-16.2004
20,-7.9649,-16.4621
21,-8.41252,-16.7605
22,-8.85849,-17.2148
23,-9.29707,-17.4514
24,-9.7324,-17.7023
25,-10.1697,-18.0505
26,-10.5833,-18.2173
27,-10.9933,-18.5019
28,-11.3815,-18.7302
29,-11.7699,-18.9323
30,-12.1482,-19.1176
31,-12.5138,-19.3231
32,-12.8683,-19.5256
33,-13.1916,-19.6709
34,-13.5177,-19.8429
35,-13.8311,-20.0395
36,-14.1129,-20.1481
37,-14.4029,-20.2997
38,-14.6674,-20.4618
39,-14.9195,-20.629
40,-15.1741,-20.7328
41,-15.3925,-20.8737
42,-15.6018,-21.0374
43,-15.8125,-21.221
44,-16.0085,-21.4205
45,-16.199,-21.5709
46,-16.3827,-21.7403
47,-16.5676,-21.9061
48,-16.7435,-22.017
49,-16.9255,-22.1145
50,-17.0971,-22.212
