Generation,Mean Fitness,Best Fitness
1,-1.50788,-2.05756
2,-1.56179,-2.01386
3,-1.61141,-2.0461
4,-1.65764,-2.14207
5,-1.70368,-2.1769
6,-1.74786,-2.26274
7,-1.79199,-2.23105
8,-1.83536,-2.39583
9,-1.87859,-2.42287
10,-1.92151,-2.41238
11,-1.96484,-2.50208
12,-2.00733,-2.58351
13,-2.05061,-2.62458
14,-2.09443,-2.67479
15,-2.13901,-2.77203
16,-2.18345,-2.83619
17,-2.2285,-2.94103
18,-2.27567,-3.00546
19,-2.32307,-3.03658
20,-2.37143,-3.12799
21,-2.41969,-3.2102
22,-2.47192,-3.22495
23,-2.52139,-3.29685
24,-2.57238,-3.41469
25,-2.62197,-3.41939
26,-2.67376,-3.54845
27,-2.72619,-3.73097
28,-2.77924,-3.71975
29,-2.83232,-3.88799
30,-2.88679,-3.90985
31,-2.94023,-4.0572
32,-2.99972,-4.1868
33,-3.05761,-4.17798
34,-3.11516,-4.28135
35,-3.17481,-4.34093
36,-3.2368,-4.65434
37,-3.29695,-4.74098
38,-3.3589,-4.90881
39,-3.42121,-4.97035
40,-3.48731,-5.01033
41,-3.55385,-5.18457
42,-3.61949,-5.29572
43,-3.68492,-5.3117
44,-3.74745,-5.33829
45,-3.81451,-5.42513
46,-3.88086,-5.47763
47,-3.95084,-5.77859
48,-4.01732,-6.04641
49,-4.08416,-6.2141
50,-4.15898,-6.3645
51,-4.22939,-6.11974
52,-4.29527,-6.36124
53,-4.36248,-6.54121
54,-4.42949,-6.5319
55,-4.49766,-6.4676
56,-4.56223,-6.56388
57,-4.62619,-6.83192
58,-4.69232,-6.88169
59,-4.75312,-7.03041
60,-4.82195,-7.01904
61,-4.87613,-7.01924
62,-4.93842,-7.23476
63,-5.00099,-7.47035
64,-5.06393,-7.43789
65,-5.1314,-7.57996
66,-5.19195,-7.50318
67,-5.25486,-7.86273
68,-5.31285,-7.78768
69,-5.37487,-7.74256
70,-5.43372,-7.77811
71,-5.49117,-7.78189
72,-5.55091,-8.09948
73,-5.60736,-8.34379
74,-5.66135,-8.25673
75,-5.70776,-8.30069
