Generation,Mean Fitness,Best Fitness
1,24.9903,29.7499
2,26.1059,30.0445
3,27.0784,30.6694
4,28.0042,31.2475
5,28.8329,31.7949
6,29.5577,32.3747
7,30.2758,32.8764
8,30.9307,33.3258
9,31.5535,33.7716
10,32.1209,34.2082
11,32.6401,34.5596
12,33.1297,34.9058
13,33.5899,35.2423
14,33.997,35.5596
15,34.4018,35.8539
16,34.7655,36.0954
17,35.0894,36.3253
18,35.4019,36.5295
19,35.6971,36.7343
20,35.9584,36.9162
21,36.204,37.0535
22,36.4274,37.2234
23,36.6251,37.3681
24,36.8056,37.5133
25,36.9739,37.6289
26,37.133,37.7037
27,37.2752,37.795
28,37.4094,37.8835
29,37.5254,37.9274
30,37.6305,37.9863
31,37.7215,38.0342
32,37.8006,38.1012
33,37.8722,38.1417
34,37.9365,38.1947
35,37.9927,38.2321
36,38.0413,38.246
37,38.0863,38.2702
38,38.127,38.2847
39,38.167,38.3152
40,38.2003,38.3344
41,38.2298,38.3415
42,38.2584,38.3657
43,38.2837,38.3879
44,38.307,38.3931
45,38.3265,38.404
46,38.3391,38.4176
47,38.3507,38.4327
48,38.3633,38.4599
49,38.3792,38.4439
50,38.3957,38.4748
