Generation,Mean Fitness,Best Fitness
1,-1.62252,-1.63878
2,-1.61037,-1.53859
3,-1.60093,-1.54968
4,-1.59386,-1.60885
5,-1.59472,-1.58349
6,-1.5842,-1.55347
7,-1.58749,-1.60315
8,-1.57761,-1.68316
9,-1.57646,-1.56591
10,-1.57111,-1.5598
11,-1.56873,-1.6219
12,-1.56077,-1.55297
13,-1.5585,-1.55926
14,-1.55773,-1.51676
15,-1.55216,-1.55899
16,-1.54687,-1.5566
17,-1.54569,-1.53406
18,-1.54298,-1.50497
19,-1.53996,-1.49679
20,-1.54343,-1.52177
21,-1.54806,-1.59433
22,-1.54925,-1.57151
23,-1.54776,-1.56197
24,-1.55131,-1.51127
25,-1.55436,-1.55147
26,-1.55648,-1.56742
27,-1.55661,-1.55307
28,-1.55664,-1.55213
29,-1.56348,-1.5818
30,-1.56232,-1.5905
31,-1.56998,-1.5822
32,-1.56549,-1.54267
33,-1.57128,-1.53939
34,-1.57364,-1.56608
35,-1.5769,-1.58239
36,-1.5818,-1.57578
37,-1.59159,-1.6192
38,-1.59478,-1.57978
39,-1.59679,-1.56647
40,-1.59859,-1.58002
41,-1.60464,-1.59102
42,-1.60617,-1.56547
43,-1.60517,-1.60693
44,-1.60368,-1.57427
45,-1.60673,-1.5995
46,-1.61649,-1.63043
47,-1.61305,-1.61937
48,-1.61757,-1.6429
49,-1.6211,-1.62458
50,-1.63015,-1.58621
